strain	cluster	depth	ORF8_misStops	ORF8_deletions	ORF8_koType
Albania/Cento-30536457/2020	11	2	28073-28075:TGC>TGA	None	earlyStop
USA/WA-UW-21757/2020	12	2	28070-28072:TTG>TAG	None	earlyStop
USA/WA-S2970/2020	13	3	27947-27949:GAA>TAA	None	earlyStop
USA/WA-S2985/2020	13	3	27947-27949:GAA>TAA	None	earlyStop
USA/WA-S2960/2020	13	3	27947-27949:GAA>TAA	None	earlyStop
USA/WA-S2953/2020	13	3	27947-27949:GAA>TAA	None	earlyStop
Mali/MAL0113/2021	14	2	27971-27973:CAA>TAA	None	earlyStop
SaudiArabia/KFSHRC_0124J/2021	15	3	27962-27964:TCA>TAG	None	earlyStop
Niger/OIMM5/2021	16	2	28067-28069:GAA>TAA	None	earlyStop
USA/WA-CDC-UW21052553414/2021	17	2	27947-27949:GAA>TAA	None	earlyStop
USA/WA-CDC-UW21070814168/2021	18	5	27947-27949:GAA>TAA	None	earlyStop
USA/WA-S10665/2021	18	5	27947-27949:GAA>TAA	None	earlyStop
USA/WA-CDC-UW21082854809/2021	18	5	27947-27949:GAA>TAA	None	earlyStop
USA/WA-CDC-UW21081377032/2021	18	5	27947-27949:GAA>TAA	None	earlyStop
USA/WA-S10018/2021	18	5	27947-27949:GAA>TAA	None	earlyStop
USA/WA-PHL-001238/2021	18	5	27947-27949:GAA>TAA	None	earlyStop
USA/WA-CDC-LC0266635/2021	18	5	27947-27949:GAA>TAA	None	earlyStop
USA/WA-PHL-006133/2021	18	5	27947-27949:GAA>TAA	None	earlyStop
USA/WA-S10144/2021	18	5	27947-27949:GAA>TAA	None	earlyStop
USA/WA-S9830/2021	18	5	27947-27949:GAA>TAA	None	earlyStop
USA/WA-S10152/2021	18	5	27947-27949:GAA>TAA	None	earlyStop
USA/WA-S10261/2021	18	5	27947-27949:GAA>TAA	None	earlyStop
Pakistan/104255/2021	19	2	28208-28210:GAA>TAA	None	earlyStop
Netherlands/UT-RIVM-42046/2021	20	2	27947-27949:GAA>TAA	None	earlyStop
Switzerland/GE-DIA-161342589201/2021	21	2	28220-28222:GAG>TAG	None	earlyStop
Ghana/WACCBIP-GS1396/2021	22	2	28220-28222:GAG>TAG	None	earlyStop
Gambia/69245/2021	23	2	28208-28210:GAA>TAA	None	earlyStop
USA/WA-S18229/2021	24	2	28208-28210:GAA>TAA	None	earlyStop
USA/WA-UW-21072449990/2021	25	2	28082-28084:GAG>TAG	None	earlyStop
Liechtenstein/FL-Risch-21B1003292/2021	26	2	28208-28210:GAA>TAA	None	earlyStop
Serbia/371634_0410/2021	27	3	28208-28210:GAA>TAA	None	earlyStop
Suriname/SR-826/2021	27	3	28208-28210:GAA>TAA	None	earlyStop
USA/WA-OHSU-212710751/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-S14291/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-CDC-ASC210142477/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-CDC-QDX28782327/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-CDC-LC0285028/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-PHL-007319/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-S10322/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-UW-21071283166/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-S9871/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-PHL-002389/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-CDC-QDX29320082/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-UW-21072973067/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-CDC-FG-081990/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-S10682/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-UW-21080251425/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-S10098/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-S13080/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-S14594/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-CDC-FG-194959/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-CDC-LC0317412/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-S15578/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-UW-21092808937/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-UW-21100938329/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-CDC-UW21100955088/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-PHL-005599/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-CDC-UW21101217067/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-PHL-004973/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-S15413/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-PHL-009230/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-UW-21111838808/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-PHL-008153/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-PHL-007917/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-PHL-007888/2021	28	7	28208-28210:GAA>TAA	None	earlyStop
USA/WA-CDC-UW21101181504/2021	29	4	28208-28210:GAA>TAA	None	earlyStop
USA/WA-UW-21090257184/2021	29	4	28208-28210:GAA>TAA	None	earlyStop
USA/WA-S12121/2021	29	4	28208-28210:GAA>TAA	None	earlyStop
USA/WA-CDC-UW21090932597/2021	30	2	28208-28210:GAA>TAA	None	earlyStop
USA/SC-CDC-LC0259663/2021	31	2	27944-27946:CAA>TAA	None	earlyStop
Moldova/A0093_2021_10_22/2021	32	3	27944-27946:CAA>TAA	None	earlyStop
Romania/IS-31072/2021	32	3	27944-27946:CAA>TAA	None	earlyStop
USA/WA-BVAMC-531-1721017846/2021	33	2	28106-28108:CAG>TAG	None	earlyStop
USA/WA-CDC-LC0231904/2021	34	2	28208-28210:GAA>TAA	None	earlyStop
USA/WA-PHL-003340/2021	35	2	28082-28084:GAG>TAG	None	earlyStop
USA/WA-S13849/2021	36	2	28076-28078:GTG>TGA	None	earlyStop
Mali/CICM9677/2021	37	2	28220-28222:GAG>TAG	None	earlyStop
Haiti/34050/2020	38	2	27947-27949:GAA>TAA	None	earlyStop
USA/NH-ASU76350/2020	39	3	28025-28027:TGG>TAG	None	earlyStop
USA/WA-ASU73068/2020	39	3	28025-28027:TGG>TAG	None	earlyStop
USA/WA-ASU72616/2020	39	3	28025-28027:TGG>TAG	None	earlyStop
USA/CT-ASU73122/2020	39	3	28025-28027:TGG>TAG	None	earlyStop
CentralAfricanRepublic/LNBCSP042/2021	40	3	27971-27973:CAA>TAA	None	earlyStop
CentralAfricanRepublic/LNBCSP068/2021	40	3	27971-27973:CAA>TAA	None	earlyStop
Tahiti/HCL021013236801/2021	41	2	28208-28210:GAA>TAA	None	earlyStop
Fiji/FJ664/2021	42	2	28076-28078:GTG>TGA	None	earlyStop
Australia/SA0548/2020	43	2	27947-27949:GAA>TAA	None	earlyStop
USA/TN-2-15520-5/2020	44	2	28088-28090:GGT>TAA	None	earlyStop
USA/WA-UW-10883/2020	45	4	27944-27946:CAA>TAA	None	earlyStop
USA/WA-ISB10/2020	45	4	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S1711/2020	45	4	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S829/2020	45	4	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S835/2020	46	3	27947-27949:GAA>TAA	None	earlyStop
USA/WA-UW-11341/2020	47	2	28088-28090:GGT>TAA	None	earlyStop
USA/WA-CDC-LC0003362/2021	48	2	27959-27961:CAG>TAG	None	earlyStop
Argentina/PAIS-G0117/2020	49	2	28052-28054:TCA>TAA	None	earlyStop
SriLanka/cov3576/2020	50	5	27944-27946:CAA>TAA	None	earlyStop
SriLanka/cov3563/2020	50	5	27944-27946:CAA>TAA	None	earlyStop
SriLanka/MIN01/2020	50	5	27944-27946:CAA>TAA	None	earlyStop
SriLanka/CDRS33/2021	50	5	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-65330/2021	51	2	28208-28210:GAA>TAA	None	earlyStop
USA/CA-CDPH-3000004339/2021	52	2	28025-28027:TGG>TAG	None	earlyStop
USA/WA-PHL-000296/2021	53	5	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-66116/2021	53	5	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S7236/2021	53	5	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-66780/2021	53	5	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-21051029934/2021	53	5	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-21042905447/2021	53	5	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-000176/2021	53	5	27914-27916:GGA>TGA	None	earlyStop
USA/WA_LHPOC169/2021	53	5	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S3476/2020	54	2	27944-27946:CAA>TAA	None	earlyStop
Uganda/UG006/2020	55	2	27914-27916:GGA>TGA	None	earlyStop
Lithuania/MR-LUHS-Eilnr274/2020	56	2	27986-27988:GTA>TAG	None	earlyStop
Azerbaijan/un-ChVir24287_44/2020	57	2	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW21052475223/2021	58	2	28208-28210:GAA>TAA	None	earlyStop
BosniaandHerzegovina/AGC-SAR-002/2020	59	3	27947-27949:GAA>TAA	None	earlyStop
USA/NM-NMINBRE-PB-215812/2020	60	2	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-69204/2021	61	2	27971-27973:CAA>TAA	None	earlyStop
USA/ID-CDC-2-4395955/2021	62	2	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0068361/2021	63	2	28094-28096:AAA>TAA	None	earlyStop
USA/WA-S2765/2020	64	4	27947-27949:GAA>TAA	None	earlyStop
USA/WA-S2788/2020	64	4	27947-27949:GAA>TAA	None	earlyStop
USA/WA-S2771/2020	64	4	27947-27949:GAA>TAA	None	earlyStop
USA/WA-S2485/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S1978/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S2092/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S2438/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S2374/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S2326/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S2997/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S2735/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-32120/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S5228/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S2895/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S2828/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S2830/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S2835/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-27035/2020	65	6	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S2810/2020	66	4	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S5320/2020	66	4	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-19433TM/2020	67	3	28082-28084:GAG>TAG	None	earlyStop
USA/WA-UW-19536/2020	68	2	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-7882/2020	69	2	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S2940/2020	70	2	27944-27946:CAA>TAA	None	earlyStop
Ireland/KE-NVRL-e85IRL56279/2021	71	3	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-21061684464/2021	72	4	27947-27949:GAA>TAA	None	earlyStop
USA/WA-CDC-UW21052563968/2021	72	4	27947-27949:GAA>TAA	None	earlyStop
USA/WA-MG_LHPOC254/2021	73	4	27947-27949:GAA>TAA	None	earlyStop
USA/WA-CDC-UW21060224363/2021	73	4	27947-27949:GAA>TAA	None	earlyStop
USA/WA-UW-21060757611/2021	73	4	27947-27949:GAA>TAA	None	earlyStop
USA/WA-S9326/2021	73	4	27947-27949:GAA>TAA	None	earlyStop
USA/WA-S9324/2021	73	4	27947-27949:GAA>TAA	None	earlyStop
Coted-Ivoire/IPCI-DVE-E750429/2023	74	2	27944-27946:CAA>TAA	None	earlyStop
Mauritius/N43277/2022	75	2	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22030119727/2022	76	2	27944-27946:CAA>TAA	None	earlyStop
Japan/TKYkbm15802/2022	77	3	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22052295243/2022	77	3	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S19942/2022	77	3	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-22033108727/2022	78	4	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-020155/2022	78	4	27944-27946:CAA>TAA	None	earlyStop
Moldova/Nr_9552/2022	78	4	27944-27946:CAA>TAA	None	earlyStop
Mongolia/GS-33885/2022	78	4	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-019785/2022	78	4	27944-27946:CAA>TAA	None	earlyStop
USA/KY-ASC-210769269/2022	78	4	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0602544/2022	78	4	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22051520929/2022	78	4	27944-27946:CAA>TAA	None	earlyStop
Ireland/D-NVRL-S22IRL00264916/2022	79	3	27983-27985:TAT>TAA	None	earlyStop
USA/WA-CDC-LC0580633/2022	80	3	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0659507/2022	80	3	27971-27973:CAA>TAA	None	earlyStop
Israel/SMC-7069421/2022	80	3	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-023690/2022	80	3	27971-27973:CAA>TAA	None	earlyStop
Slovakia/TN_22_00001204/2022	81	2	28037-28039:GTA>TAG	None	earlyStop
USA/WA-UW-22062097843/2022	82	2	27971-27973:CAA>TAA	None	earlyStop
Ecuador/GENSBIO-INSPI-95398/2022	83	6	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-023704/2022	83	6	27944-27946:CAA>TAA	None	earlyStop
USA/AL-CDC-QDX37548931/2022	83	6	27944-27946:CAA>TAA	None	earlyStop
USA/VT-CDCBI-CRSP_NE3YNKNI7EOD5OX2/2022	83	6	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0640393/2022	83	6	27944-27946:CAA>TAA	None	earlyStop
USA/DE-DHSS-B1207117/2022	83	6	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22062936166/2022	83	6	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0778505/2022	83	6	27944-27946:CAA>TAA	None	earlyStop
SintMaarten/SX-RIVM-106969/2022	83	6	27944-27946:CAA>TAA	None	earlyStop
Palau/PW-H2214088/2022	83	6	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22062924008/2022	83	6	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22051707059/2022	83	6	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-032291/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Croatia/HZJZ_3183/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Argentina/PAIS-A1623/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
Namibia/NIP0036/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Georgia/Tb-sNGS6921/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Indonesia/LA-NIHRD-37916/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
Oman/72211567/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46877637/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Brazil/SP-IB_CEVC_2205872/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Algeria/40231/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NY-CDC-LC0963860/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/PA-CDC-LC0940772/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
CentralAfricanRepublic/LNBCSP040/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Pakistan/NIH-B112-S1/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22534/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/DE-DHSS-B1253248/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
Norway/34444/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
Italy/APU-AOUR_4435494/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Malaysia/IMR_WPM475/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
Mauritius/CHL-8817/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22112300189/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22112780818/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
SaudiArabia/KAUST584/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
SaudiArabia/KAUST613/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
SaudiArabia/KAUST617/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
Oman/723454/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Georgia/Tb-s7146/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
Singapore/15361/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22110595477/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
Latvia/2212046430/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020364761/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Ecuador/GENSBIO-INSPI-102184/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22112977758/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22111904070/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
Nicaragua/CNDR-51180/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/CA-CDC-QDX48366078/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-93296/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031555354/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Sudan/BC64_04032023/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Brazil/BA-LACEN-BA3647-292907608/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H10-010-9628/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Kenya/SS11792/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-53389/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Singapore/R22MR1/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Indonesia/JK-NIHRD-W00774/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Malaysia/IMR_CV05436/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Pakistan/IDRL-AKU-KHI-1297-S5/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030975699/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
BurkinaFaso/CHUSS_16943/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
BurkinaFaso/CHUSS_16955/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-06740/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Mali/CICM-28828/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030505910/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/AK-ANMC-0119/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H10-010-9042/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/GA-GPHL-0373/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033030829/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-99519/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030314410/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032299368/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
India/MH-ICMR-NIV-G-13376/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
HongKong/VB23024767/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030704434/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H10-010-9062/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1036446/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-15183/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-78303/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-66470/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H10-011-5635/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H20-282-1700/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Australia/WA12312/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Indonesia/JK-CW62-3980/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Norway/4080/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032676884/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022893729/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022825106/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033195897/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Jordan/RMSR14S92/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1035443/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032961/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Pakistan/IDRL-AKU-KHI-1228-S3/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Palestine/527099/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Ukraine/76522/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Mauritius/10634/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Mauritius/5599/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Philippines/PH-VUI-147963/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Egypt/CPHL-EGY23205/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Egypt/CPHL-EGY23251/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Egypt/CPHL-EGY23179/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Indonesia/JK-CW62-3988/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Indonesia/JI-ITD-60811NT/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011653249/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Tunisia/G-4457/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Israel/ICH-741197136/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-82373/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032243381/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Austria/AGES-1116319/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Italy/LOM_Unimi-637/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Kuwait/AH-USAFSAM-S21327/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
CzechRepublic/NRL_23-s1000/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Bulgaria/23BG-EU_023044_Pl213/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020560893/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-427/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030332202/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032314583/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-98511/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028530/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029131/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/AK-PHL24115/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NH-CDC-LC1032020/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/MI-UM-10049756782/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/TN-CDC-QDX46446559/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/TX-HMH-MCoV-127553/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47145269/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/IL-CDC-LC1032667/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/RI-CDC-LC1026168/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/VA-CDC-LC1006285/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028529/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47043298/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Guadeloupe/IPP10472/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
SintMaarten/SX-RIVM-129020/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Poland/2303-295_wsselodz/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021566675/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022842972/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/GA-CDC-QDX46446789/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Israel/ICH-741195664/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22892/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030830879/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-48035/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1035167/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021643/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031427425/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033101988/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WV-CDC-QDX47493135/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/SC-CDC-QDX45862942/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/CT-Yale-24271/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033012/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017949/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
