strain	cluster	depth	ORF1a_misStops	ORF1a_deletions	ORF1a_koType
USA/WA-Altius-ALTCOV-SQPCMM4FGCFPN3UV/2021	1035	2	None	7111:7311	bigDeletion
USA/WA-S9999/2021	1036	2	None	7108:7309	bigDeletion
USA/WA-S9248/2021	1037	2	None	7108:7311	bigDeletion
Liechtenstein/UHB-4208704401/2021	1038	2	None	1535:1579	bigDeletion
Afghanistan/2870x0070_23808/2021	1039	2	None	6014:6073	bigDeletion
Greece/17270/2021	1040	2	None	11199:11250	bigDeletion
USA/WA-S5826/2021	1041	2	None	7146:7242	bigDeletion
Ethiopia/CERI-KRISP-K024781/2021	1042	2	None	9265:9542	bigDeletion
Barbados/77905/2021	1043	2	None	7671:7968	bigDeletion
Barbados/77897/2021	1043	2	None	7671:7968	bigDeletion
Ghana/nCoV-TRA-725/2021	1044	2	None	7934:7968	bigDeletion
USA/WA-CDC-FG-037189/2021	1045	2	None	2745:2788	bigDeletion
USA/WA-UW-21042708584/2021	1046	2	None	6016:6046	bigDeletion
Philippines/PH-PGC-23993/2021	1047	2	None	13419:13460	bigDeletion
Lebanon/QIB-433/2021	1048	2	None	8753:8882	bigDeletion
USA/CT-Yale-6186/2021	1049	2	None	6036:6115	bigDeletion
USA/KY-KSPHL-100657/2021	1050	2	None	1420:1595	bigDeletion
USA/WA-CDC-QDX25952422/2021	1051	2	None	2247:2528	bigDeletion
USA/WA-S8532/2021	1052	2	None	7108:7311	bigDeletion
CzechRepublic/NRL_8033/2021	1053	2	None	5988:6042	bigDeletion
Hungary/7311_8/2021	1054	2	None	9551:9618	bigDeletion
Iceland/11645/2021	1055	2	None	5296:5586	bigDeletion
Algeria/43106/2021	1056	2	None	3826:4077	bigDeletion
Angola/CERI-KRISP-K021617/2021	1057	2	None	9577:9785	bigDeletion
USA/WA-CDC-FG-034349/2021	1058	2	None	2746:2788	bigDeletion
USA/WA-CDC-FG-035696/2021	1059	2	None	2745:2788	bigDeletion
USA/WA-CDC-FG-034322/2021	1060	2	None	2745:2788	bigDeletion
USA/WA-S9428/2021	1061	2	None	7098:7311	bigDeletion
USA/WA-CDC-FG-037737/2021	1062	2	None	2661:2952	bigDeletion
USA/WA-S9332/2021	1063	2	None	6873:7310	bigDeletion
NewZealand/21MV0288/2021	1064	2	None	1194:2179	bigDeletion
Kenya/C97429/2021	1065	2	None	3507:3795	bigDeletion
USA/WA-UW-2021040903610/2021	1066	2	None	3984:4028	bigDeletion
USA/OR-CDC-ASC210114361/2021	1067	2	None	7113:7178	bigDeletion
USA/WA-S7385/2021	1068	2	None	7118:7311	bigDeletion
USA/WA-S8144/2021	1069	2	None	7012:7042	bigDeletion
USA/MN-MDH-8395/2021	1070	2	None	10737:11022	bigDeletion
USA/WA-S8284/2021	1071	2	None	7106:7311	bigDeletion
Belize/CML-63/2021	1072	2	None	6846:7332	bigDeletion
USA/WA-CDC-LC0083912/2021	1073	2	None	7078:7120	bigDeletion
USA/WA-CDC-FG-030744/2021	1074	2	None	2744:2788	bigDeletion
USA/WA-S15506/2021	1075	2	None	4402:4474	bigDeletion
USA/RI-CDCBI-RIDOH_02486/2021	1076	2	None	7092:7214	bigDeletion
USA/WA-CDC-UW21060252111/2021	1077	2	None	7148:7189	bigDeletion
Bahamas/15609-GMI/2021	1078	2	None	6247:6319	bigDeletion
USA/WA-PHL-001004/2021	1079	2	None	8635:8789	bigDeletion
USA/TX-DSHS-3695/2021	1080	2	None	2237:2368	bigDeletion
USA/LA-EVTL3099/2021	1081	2	None	6846:6909	bigDeletion
USA/GA-CDC-ASC210071027/2021	1082	2	None	7138:7310	bigDeletion
USA/WA-CDC-FG-038504/2021	1083	2	None	2745:2788	bigDeletion
USA/WA-S8328/2021	1084	2	None	7110:7153	bigDeletion
USA/WA-CDC-UW21050394523/2021	1085	2	None	3930:3961	bigDeletion
USA/WA-PHL-032317/2023	1086	2	None	6247:6507	bigDeletion
Bulgaria/22BG-EU_015311_Pl144/2022	1087	2	None	6306:6457	bigDeletion
USA/WY-WYPHL-22032729/2021	1087	2	None	6306:6457	bigDeletion
Estonia/RC0305018/2022	1087	2	None	6306:6457	bigDeletion
BosniaandHerzegovina/VFS-UNSA-LMGFI1156/2022	1087	2	None	6306:6457	bigDeletion
USA/WA-Curative-294676/2022	1088	2	None	7668:7736	bigDeletion
USA/WA-S15822/2021	1089	2	None	4401:4625	bigDeletion
DRC/RDC-557/2021	1090	2	None	2244:2374	bigDeletion
USA/NH-CDCBI-CRSP_G5IMIE2U24JP4D2Z/2022	1091	2	None	7984:8269	bigDeletion
USA/WA-CDC-FG-237737/2022	1092	2	None	5827:5955	bigDeletion
Indonesia/KI-GS-FKUINIHRD-0558/2022	1093	2	None	8635:8751	bigDeletion
Ukraine/K-30/2022	1094	2	None	6296:6356	bigDeletion
Iceland/DCGN-0005368/2021	1095	2	None	2592:2780	bigDeletion
Brazil/CE-FIOCRUZ-60082/2022	1096	2	None	10099:10368	bigDeletion
Sudan/0058/2022	1097	2	None	385:691	bigDeletion
USA/WA-PHL-017743/2022	1098	2	None	1337:1562	bigDeletion
Botswana/R102B12_BHP_947839/2022	1099	2	None	6804:7084	bigDeletion
Namibia/N36812/2021	1100	2	None	6405:6495	bigDeletion
Namibia/N36692/2022	1100	2	None	6405:6495	bigDeletion
Lithuania/S22B97/2022	1101	2	None	2462:2508	bigDeletion
Malta/MDxMDHO117/2022	1102	2	None	6730:6787	bigDeletion
USA/RI-CDCBI-CRSP_7YLBVFCQA2OPDB64/2022	1103	2	None	8007:8269	bigDeletion
USA/WA-CDC-LC0446826/2021	1104	2	None	6535:7002	bigDeletion
USA/WA-PHL-012165/2021	1105	2	None	291:325	bigDeletion
Cyprus/CING_02_1001_Ni/2022	1106	2	None	6398:6457	bigDeletion
HongKong/HKU-220213-289/2021	1107	2	None	13363:13625	bigDeletion
Cyprus/CING_10_1502_Li/2022	1108	2	None	6398:6457	bigDeletion
USA/WA-S17794/2022	1109	2	None	2297:2789	bigDeletion
USA/WA-PHL-013422/2022	1110	2	None	6247:6507	bigDeletion
Montenegro/CO-00688-1557962202/2022	1111	2	None	6398:6457	bigDeletion
USA/WA-CDC-UW22021468098/2022	1112	2	None	11752:11787	bigDeletion
Saint-Martin/IPP10702/2022	1113	2	None	6541:6580	bigDeletion
CzechRepublic/CSQ5459/2022	1113	2	None	6541:6580	bigDeletion
Kyrgyzstan/NRL-90512/2022	1114	2	None	2549:2623	bigDeletion
USA/WA-CDC-LC0525924/2022	1115	2	None	6837:7002	bigDeletion
USA/WA-PHL-013386/2022	1116	2	None	6247:6507	bigDeletion
USA/WA-PHL-012709/2022	1117	2	None	254:344	bigDeletion
USA/WA-PHL-016699/2022	1118	2	None	3925:3965	bigDeletion
USA/WA-PHL-012121/2022	1119	2	None	267:344	bigDeletion
USA/WA-CDC-UW22022112095/2022	1120	2	None	2247:2398	bigDeletion
USA/WA-CDC-4482134-001/2021	1121	2	None	3300:3449	bigDeletion
USA/WA-S19109/2022	1122	2	None	2243:2401	bigDeletion
USA/WA-CDC-LC0521015/2022	1123	2	None	6837:7120	bigDeletion
USA/WA-CDC-UW22022851742/2022	1124	2	None	6881:7065	bigDeletion
USA/WA-S20703/2021	1125	2	None	6312:6343	bigDeletion
USA/WA-CDC-LC0482735/2022	1126	2	None	5154:5289	bigDeletion
USA/WA-PHL-018115/2022	1127	2	None	291:339	bigDeletion
USA/WA-CDC-LC0557812/2022	1128	2	None	6805:7120	bigDeletion
USA/WA-PHL-017046/2022	1129	2	None	6247:6343	bigDeletion
USA/WA-PHL-017045/2022	1129	2	None	6247:6343	bigDeletion
USA/AL-UAB-2249/2022	1130	2	None	10613:10656	bigDeletion
USA/WA-CDC-LC0474079/2022	1131	2	None	6535:7120	bigDeletion
SaudiArabia/KAUST506/2021	1132	2	None	6859:6976	bigDeletion
Morocco/99/2021	1133	2	None	6338:6380	bigDeletion
Moldova/Nr.17065/2022	1133	2	None	6338:6380	bigDeletion
USA/NY-WMC2021-1245/2021	1134	2	None	6846:7064	bigDeletion
USA/WA-PHL-011349/2022	1135	2	None	6316:6361	bigDeletion
USA/WA-CDC-LC0499838/2022	1136	2	None	7078:7120	bigDeletion
USA/WA-PHL-015656/2022	1137	2	None	6272:6413	bigDeletion
USA/WA-PHL-011990/2022	1137	2	None	6272:6413	bigDeletion
USA/WA-S18383/2022	1137	2	None	6272:6413	bigDeletion
USA/WA-S17388/2022	1138	2	None	2559:2787	bigDeletion
USA/WA-PHL-012112/2022	1139	2	None	3769:3815	bigDeletion
USA/WA-PHL-021951/2022	1140	2	None	250:344	bigDeletion
USA/WA-PHL-010247/2022	1141	2	None	6247:6308	bigDeletion
USA/WA-PHL-010882/2022	1141	2	None	6247:6308	bigDeletion
USA/WA-PHL-013389/2022	1142	2	None	6247:6507	bigDeletion
Russia/VLA-RII-MH61095S/2022	1143	2	None	9336:9378	bigDeletion
Ethiopia/ILRI_COVM02930/2022	1143	2	None	9336:9378	bigDeletion
Ethiopia/ILRI_COVM02932/2022	1143	2	None	9336:9378	bigDeletion
Kenya/C173068/2022	1144	2	None	6553:6776	bigDeletion
Estonia/19086215/2022	1145	2	None	6398:6457	bigDeletion
Mauritius/CERI-KRISP-K035669/2022	1146	2	None	3822:3930	bigDeletion
Cameroon/CERI-KRISP-K040803/2022	1147	2	None	6553:6752	bigDeletion
USA/WA-S19139/2022	1148	2	None	6955:7023	bigDeletion
USA/OR-OSPHL04350/2022	1149	2	None	6338:6380	bigDeletion
USA/WA-CDC-UW22022171117/2022	1150	2	None	6881:7064	bigDeletion
USA/WA-PHL-012841/2022	1151	2	None	6247:6419	bigDeletion
USA/WA-S19281/2022	1152	2	None	6713:6754	bigDeletion
USA/WA-S18290/2022	1153	2	None	7216:7311	bigDeletion
USA/WA-S16980/2022	1154	2	None	2450:2495	bigDeletion
USA/WA-PHL-013316/2022	1155	2	None	6247:6351	bigDeletion
USA/WA-PHL-012942/2022	1155	2	None	6247:6351	bigDeletion
USA/WA-PHL-013171/2022	1155	2	None	6247:6351	bigDeletion
USA/WA-PHL-012476/2022	1155	2	None	6247:6351	bigDeletion
USA/WA-PHL-012968/2022	1155	2	None	6247:6351	bigDeletion
USA/WA-PHL-016443/2022	1155	2	None	6247:6351	bigDeletion
USA/WA-PHL-010907/2022	1155	2	None	6247:6351	bigDeletion
USA/WA-PHL-011010/2022	1155	2	None	6247:6351	bigDeletion
USA/AR-UMGC-31841/2022	1156	2	None	4546:4625	bigDeletion
USA/WA-CDC-UW22021146151/2022	1156	2	None	4546:4625	bigDeletion
USA/WA-CDC-QDX33592191/2022	1157	2	None	6553:6634	bigDeletion
USA/WA-S16454/2021	1158	2	None	2278:2349	bigDeletion
USA/WA-CDC-UW22030185553/2022	1159	2	None	6880:7064	bigDeletion
USA/WA-PHL-014664/2022	1160	2	None	6247:6507	bigDeletion
USA/ND-NDDH-12616/2022	1160	2	None	6247:6507	bigDeletion
USA/WA-PHL-017442/2022	1161	2	None	4386:4648	bigDeletion
USA/WA-UW-22030886991/2022	1162	2	None	10485:10714	bigDeletion
USA/WA-CDC-LC0538326/2022	1163	2	None	6535:7240	bigDeletion
USA/WA-S16501/2022	1164	2	None	2243:2425	bigDeletion
USA/WA-PHL-013565/2022	1165	2	None	202:344	bigDeletion
USA/WA-S19091/2022	1166	2	None	2307:2401	bigDeletion
USA/WA-S17991/2022	1166	2	None	2307:2401	bigDeletion
USA/MD-HP28882-PIDKJJEVMU/2022	1167	2	None	10396:10719	bigDeletion
USA/WA-PHL-014437/2022	1168	2	None	6247:6432	bigDeletion
USA/WA-PHL-011992/2022	1169	2	None	6247:6507	bigDeletion
USA/MI-CDC-STM-KWAFJAF7C/2022	1170	2	None	6612:6807	bigDeletion
Venezuela/Anz946/2022	1171	2	None	2938:3778	bigDeletion
USA/WA-PHL-011944/2022	1172	2	None	6247:6507	bigDeletion
USA/WA-CDC-UW22030118502/2022	1173	2	None	12851:12888	bigDeletion
USA/WV-WVU-WV157743/2021	1174	2	None	6247:6507	bigDeletion
USA/AL-HGSC-JYYI/2022	1175	2	None	5641:5708	bigDeletion
USA/WV-CDC-LC0537230/2022	1176	2	None	6386:7002	bigDeletion
USA/WA-PHL-017119/2022	1177	2	None	6247:6507	bigDeletion
USA/WA-PHL-017381/2022	1178	2	None	6247:6369	bigDeletion
USA/WA-PHL-017339/2022	1178	2	None	6247:6369	bigDeletion
USA/WA-UW-22021736969/2022	1179	2	None	7187:7247	bigDeletion
USA/WA-PHL-017733/2022	1180	2	None	6247:6386	bigDeletion
USA/NM-CDC-IBX381116331164/2022	1181	2	None	4085:4320	bigDeletion
USA/WA-S19169/2022	1182	2	None	6879:6990	bigDeletion
USA/WA-CDC-UW22032402215/2022	1183	2	None	6881:7063	bigDeletion
USA/WA-PHL-014535/2022	1184	2	None	6247:6384	bigDeletion
USA/GA-CDC-MMB12243294/2021	1185	2	None	6338:6380	bigDeletion
USA/WA-PHL-017272/2022	1185	2	None	6338:6380	bigDeletion
USA/WA-S19001/2022	1186	2	None	2243:2491	bigDeletion
USA/WA-S18976/2022	1186	2	None	2243:2491	bigDeletion
USA/ND-CDC-MMB14141982/2022	1187	2	None	6338:6380	bigDeletion
USA/WA-UW-22040579632/2022	1188	2	None	206:326	bigDeletion
USA/WA-CDC-LC0580559/2022	1189	2	None	6900:7120	bigDeletion
Iceland/DCGN-0002796/2022	1190	2	None	2592:2780	bigDeletion
USA/WA-CDC-UW22030136284/2022	1191	2	None	9324:9434	bigDeletion
USA/WA-PHL-017125/2022	1192	2	None	6247:6372	bigDeletion
USA/WA-Curative-152816/2022	1193	2	None	7668:7736	bigDeletion
USA/WA-CDC-LC0567877/2022	1194	2	None	6837:7120	bigDeletion
USA/WA-Curative-216501/2022	1195	2	None	7668:7736	bigDeletion
Bulgaria/22BG-EU_020650_Pl195/2022	1196	2	None	4413:4444	bigDeletion
Algeria/27521/2022	1196	2	None	4413:4444	bigDeletion
TrinidadandTobago/156949/2022	1196	2	None	4413:4444	bigDeletion
TrinidadandTobago/171056/2022	1196	2	None	4413:4444	bigDeletion
USA/WA-PHL-019000/2022	1196	2	None	4413:4444	bigDeletion
Croatia/36656/2022	1196	2	None	4413:4444	bigDeletion
USA/WA-PHL-018976/2022	1196	2	None	4413:4444	bigDeletion
USA/WA-PHL-019802/2022	1196	2	None	4413:4444	bigDeletion
USA/WA-PHL-019195/2022	1196	2	None	4413:4444	bigDeletion
USA/WA-UW-22060890517/2022	1196	2	None	4413:4444	bigDeletion
USA/WA-PHL-019954/2022	1196	2	None	4413:4444	bigDeletion
USA/WA-PHL-019758/2022	1196	2	None	4413:4444	bigDeletion
USA/WA-PHL-017626/2022	1196	2	None	4413:4444	bigDeletion
USA/WA-PHL-021978/2022	1196	2	None	4413:4444	bigDeletion
Hungary/MBL-13573/2022	1196	2	None	4413:4444	bigDeletion
Algeria/2355/2022	1196	2	None	4413:4444	bigDeletion
Botswana/R106B36_BHP_1024720/2022	1197	2	None	5932:6210	bigDeletion
USA/WA-PHL-017807/2022	1198	2	None	4355:4648	bigDeletion
USA/WA-PHL-023896/2022	1199	2	None	4386:4648	bigDeletion
USA/WA-Curative-251550/2022	1200	2	None	7668:7736	bigDeletion
USA/WA-UW-22052436876/2022	1201	2	None	10696:10763	bigDeletion
Singapore/9344/2022	1202	2	None	7038:7068	bigDeletion
USA/WA-PHL-020980/2022	1203	2	None	267:344	bigDeletion
Bangladesh/IEDCR-GSB01-335/2022	1204	2	None	10602:10656	bigDeletion
USA/WY-WYPHL-22040013/2022	1205	2	None	4600:4648	bigDeletion
SaudiArabia/KAUST126/2022	1206	2	None	4387:4648	bigDeletion
USA/WA-UW-22060637854/2022	1207	2	None	3792:3998	bigDeletion
USA/WA-CDC-UW22040174285/2022	1208	2	None	227:327	bigDeletion
Kosovo/CO-00886_XXK000_368_06_Niph/2022	1209	2	None	4388:4525	bigDeletion
USA/WA-CDC-UW22061538830/2022	1210	2	None	4245:4309	bigDeletion
USA/WA-PHL-019296/2022	1211	2	None	4352:4648	bigDeletion
USA/WA-Curative-255686/2022	1212	2	None	7668:7736	bigDeletion
USA/WA-PHL-019330/2022	1213	2	None	4367:4648	bigDeletion
SaudiArabia/KAUST152/2022	1214	2	None	4387:4560	bigDeletion
USA/WA-PHL-020184/2022	1215	2	None	4384:4648	bigDeletion
Russia/MOW-PMVL-DZ-59151636522/2022	1216	2	None	10146:10384	bigDeletion
Australia/ACT6844/2022	1217	2	None	6553:6776	bigDeletion
Albania/268132_2/2022	1218	2	None	4387:4427	bigDeletion
USA/WA-UW-22061336712/2022	1219	2	None	4399:4624	bigDeletion
USA/WA-PHL-020050/2022	1219	2	None	4399:4624	bigDeletion
USA/WA-UW-22041532001/2022	1220	2	None	4403:4505	bigDeletion
Cyprus/CING_80_3003_Ni/2022	1221	2	None	4387:4525	bigDeletion
USA/WA-UW-22060756481/2022	1222	2	None	6267:6485	bigDeletion
France/CVL-HCL722002117401/2022	1222	2	None	6267:6485	bigDeletion
USA/WA-PHL-020602/2022	1223	2	None	4384:4648	bigDeletion
USA/WA-PHL-018883/2022	1224	2	None	4387:4648	bigDeletion
USA/WA-PHL-020264/2022	1225	2	None	4387:4648	bigDeletion
USA/WA-PHL-020753/2022	1225	2	None	4387:4648	bigDeletion
Egypt/CPHL-21827/2022	1226	2	None	4418:4642	bigDeletion
USA/WA-CDC-UW22052985935/2022	1227	2	None	4402:4624	bigDeletion
Spain/MD-HULP-060978772/2022	1228	2	None	4409:4619	bigDeletion
USA/WA-PHL-020534/2022	1229	2	None	4379:4648	bigDeletion
USA/WA-PHL-018125/2022	1230	2	None	4413:4589	bigDeletion
USA/WA-PHL-017943/2022	1231	2	None	4386:4648	bigDeletion
USA/WA-CDC-LC0609631/2022	1232	2	None	7078:7120	bigDeletion
USA/WA-UW-22062192578/2022	1233	2	None	4401:4620	bigDeletion
USA/WA-PHL-020530/2022	1234	2	None	4387:4648	bigDeletion
USA/WA-PHL-018313/2022	1234	2	None	4387:4648	bigDeletion
USA/WA-PHL-021909/2022	1234	2	None	4387:4648	bigDeletion
USA/WA-PHL-019468/2022	1235	2	None	4350:4648	bigDeletion
Uganda/1024/2023	1236	2	None	4445:4579	bigDeletion
USA/WA-PHL-017271/2022	1237	2	None	4418:4463	bigDeletion
USA/WA-S19704/2022	1238	2	None	3487:3613	bigDeletion
USA/CT-YPL22-27015/2022	1239	2	None	10171:10364	bigDeletion
USA/DC-DFS-PHL-06451/2022	1239	2	None	10171:10364	bigDeletion
Egypt/CPHL-EGY22262/2022	1240	2	None	4415:4644	bigDeletion
Tunisia/52106/2022	1241	2	None	4443:4601	bigDeletion
Zambia/CHAZ-CHS2271/2022	1242	2	None	4444:4641	bigDeletion
SaintLucia/146108/2022	1243	2	None	6909:7042	bigDeletion
USA/WA-PHL-020155/2022	1244	2	None	4387:4648	bigDeletion
USA/WA-PHL-019785/2022	1245	2	None	4355:4648	bigDeletion
India/RJ-SMS-ICMR-INSACOG-TS-13980/2022	1246	2	None	9476:9562	bigDeletion
USA/MS-MSPHL-0958/2022	1247	2	None	4519:4641	bigDeletion
USA/WA-CDC-UW22061501368/2022	1248	2	None	6267:6485	bigDeletion
USA/WA-CDC-UW22040279111/2022	1249	2	None	4519:4550	bigDeletion
USA/WA-UW-22041733054/2022	1249	2	None	4519:4550	bigDeletion
USA/WA-CDC-UW22033039205/2022	1249	2	None	4519:4550	bigDeletion
USA/WA-CDC-UW22032340894/2022	1250	2	None	4402:4625	bigDeletion
USA/WA-CDC-UW22033085692/2022	1251	2	None	4433:4482	bigDeletion
USA/WA-CDC-UW22033030207/2022	1252	2	None	4402:4517	bigDeletion
USA/WV-MUSOM-131489/2022	1253	2	None	408:666	bigDeletion
USA/WA-PHL-018824/2022	1254	2	None	4403:4648	bigDeletion
USA/WA-PHL-018968/2022	1255	2	None	4472:4510	bigDeletion
USA/WA-PHL-017326/2022	1255	2	None	4472:4510	bigDeletion
USA/WA-PHL-017519/2022	1255	2	None	4472:4510	bigDeletion
USA/WA-PHL-019611/2022	1255	2	None	4472:4510	bigDeletion
USA/WA-PHL-017450/2022	1256	2	None	4374:4648	bigDeletion
USA/WA-CDC-UW22032113032/2022	1257	2	None	4403:4624	bigDeletion
India/RJ-SMS-ICMR-INSACOG-TS-10976/2022	1258	2	None	9476:9562	bigDeletion
USA/AZ-TG1369679/2022	1259	2	None	6218:6344	bigDeletion
USA/WA-CDC-UW22032608020/2022	1260	2	None	4433:4463	bigDeletion
USA/WA-Curative-207452/2022	1261	2	None	7668:7736	bigDeletion
USA/WA-S19110/2022	1262	2	None	4345:4625	bigDeletion
USA/WA-UW-22041132311/2022	1263	2	None	9378:9452	bigDeletion
USA/WA-CDC-UW22033046028/2022	1264	2	None	4401:4463	bigDeletion
Romania/209177/2022	1265	2	None	9476:9562	bigDeletion
Estonia/16028328/2022	1266	2	None	4387:4427	bigDeletion
USA/WA-PHL-020557/2022	1267	3	None	4386:4648	bigDeletion
USA/WA-PHL-022359/2022	1267	3	None	4386:4648	bigDeletion
USA/WA-PHL-018308/2022	1268	2	None	4387:4648	bigDeletion
Iceland/DCGN-0007016/2022	1269	2	None	10171:10362	bigDeletion
Guatemala/4604-LNS/2022	1270	3	None	10332:10367	bigDeletion
Maldives/MAV188676/2022	1270	3	None	10332:10367	bigDeletion
USA/WA-PHL-019078/2022	1271	2	None	4384:4648	bigDeletion
USA/WA-Curative-331261/2022	1272	2	None	7668:7736	bigDeletion
USA/WA-PHL-019725/2022	1273	2	None	4379:4648	bigDeletion
USA/WA-CDC-UW22033025591/2022	1274	2	None	4402:4564	bigDeletion
USA/WA-PHL-017528/2022	1275	2	None	4387:4648	bigDeletion
USA/WA-UW-22041559443/2022	1276	2	None	6267:6479	bigDeletion
USA/WA-CDC-UW22030391267/2022	1277	2	None	4409:4463	bigDeletion
USA/WA-PHL-019888/2022	1278	2	None	4386:4648	bigDeletion
USA/WA-PHL-017558/2022	1279	2	None	4386:4648	bigDeletion
USA/WA-CDC-UW22050795221/2022	1280	2	None	4421:4568	bigDeletion
USA/WA-PHL-020354/2022	1281	2	None	4379:4648	bigDeletion
Guadeloupe/CERBAHC-03934900/2022	1282	2	None	265:327	bigDeletion
USA/WA-PHL-019118/2022	1283	2	None	267:325	bigDeletion
USA/WA-S21767/2022	1284	2	None	2610:2746	bigDeletion
USA/WA-S20411/2022	1284	2	None	2610:2746	bigDeletion
USA/WA-S22153/2022	1285	2	None	2409:2491	bigDeletion
USA/WA-UW-22040720675/2022	1286	2	None	4402:4512	bigDeletion
USA/WA-PHL-019313/2022	1287	2	None	4348:4648	bigDeletion
USA/WA-CDC-UW22030142932/2022	1288	2	None	4401:4538	bigDeletion
Croatia/35667/2022	1289	2	None	4391:4427	bigDeletion
USA/WA-PHL-021142/2022	1290	2	None	4385:4648	bigDeletion
USA/WA-CDC-UW22050179272/2022	1291	2	None	4405:4583	bigDeletion
USA/WA-PHL-021879/2022	1292	2	None	4384:4648	bigDeletion
USA/WA-PHL-021095/2022	1293	2	None	4384:4648	bigDeletion
Nicaragua/CNDR-50865/2022	1294	2	None	10146:10384	bigDeletion
USA/WA-PHL-022905/2022	1295	2	None	4387:4648	bigDeletion
Ethiopia/ILRI_COVM02929/2022	1296	2	None	274:336	bigDeletion
France/ARA-HMN-22062140502/2022	1296	2	None	274:336	bigDeletion
Belgium/UMONS-J788255501/2022	1297	2	None	7671:7968	bigDeletion
USA/WA-PHL-018618/2022	1298	3	None	4413:4444	bigDeletion
USA/WA-PHL-018613/2022	1298	3	None	4413:4444	bigDeletion
Luxembourg/LNS6644570/2022	1299	2	None	4423:4562	bigDeletion
Ecuador/NIC-INSPI-420446/2022	1300	2	None	10165:10368	bigDeletion
Venezuela/Mir3182/2022	1301	3	None	10165:10367	bigDeletion
Colombia/VAC-SYNLAB-529947806/2022	1301	3	None	10165:10367	bigDeletion
Belize/CML-501/2022	1301	3	None	10165:10367	bigDeletion
Belize/CML-583/2022	1301	3	None	10165:10367	bigDeletion
USA/WA-S21526/2022	1302	2	None	4438:4626	bigDeletion
USA/WA-PHL-020785/2022	1302	2	None	4438:4626	bigDeletion
TrinidadandTobago/135096/2022	1303	2	None	4387:4648	bigDeletion
TrinidadandTobago/S22-21101/2022	1303	2	None	4387:4648	bigDeletion
TrinidadandTobago/141838/2022	1303	2	None	4387:4648	bigDeletion
USA/WA-PHL-023690/2022	1304	2	None	4504:4648	bigDeletion
Bulgaria/22BG-EU_020986_Pl198/2022	1305	2	None	4387:4429	bigDeletion
Moldova/Nr_9223/2022	1306	3	None	10602:10656	bigDeletion
Moldova/Nr-18672/2022	1306	3	None	10602:10656	bigDeletion
Moldova/Nr-C1270/2022	1306	3	None	10602:10656	bigDeletion
USA/WA-UW-22040452191/2022	1307	2	None	4403:4435	bigDeletion
USA/WA-PHL-017994/2022	1307	2	None	4403:4435	bigDeletion
USA/WA-PHL-018270/2022	1307	2	None	4403:4435	bigDeletion
USA/WA-PHL-019191/2022	1308	2	None	4387:4648	bigDeletion
USA/WA-PHL-018521/2022	1308	2	None	4387:4648	bigDeletion
Kenya/SS8366/2022	1309	2	None	6553:7084	bigDeletion
Philippines/PGCV_004_0189/2022	1310	3	None	4482:4564	bigDeletion
USA/WA-PHL-018510/2022	1310	3	None	4482:4564	bigDeletion
Nigeria/NCDC-NR-GL-004795/2022	1310	3	None	4482:4564	bigDeletion
USA/WA-PHL-019585/2022	1310	3	None	4482:4564	bigDeletion
USA/WA-PHL-019899/2022	1310	3	None	4482:4564	bigDeletion
USA/WA-PHL-019446/2022	1310	3	None	4482:4564	bigDeletion
USA/WA-PHL-019947/2022	1310	3	None	4482:4564	bigDeletion
USA/WA-PHL-020275/2022	1310	3	None	4482:4564	bigDeletion
USA/WA-PHL-022530/2022	1310	3	None	4482:4564	bigDeletion
Spain/MD-HGUGM-6591848/2022	1311	2	None	4355:4627	bigDeletion
Argentina/PAIS-G0966/2022	1312	2	None	4440:4653	bigDeletion
USA/WA-PHL-018780/2022	1313	2	None	238:338	bigDeletion
USA/WA-PHL-019881/2022	1314	2	None	4380:4648	bigDeletion
USA/WA-PHL-020511/2022	1314	2	None	4380:4648	bigDeletion
SouthKorea/KDCA80973/2022	1315	2	None	4428:4636	bigDeletion
USA/CO-CDPHE-2103127062/2022	1315	2	None	4428:4636	bigDeletion
SolomonIslands/SOL248/2022	1316	2	None	6414:6467	bigDeletion
Chile/AR-70871/2022	1317	2	None	1642:1858	bigDeletion
USA/WA-PHL-018827/2022	1318	3	None	4386:4641	bigDeletion
USA/WA-UW-22042428591/2022	1318	3	None	4386:4641	bigDeletion
USA/WA-PHL-018001/2022	1319	2	None	4386:4648	bigDeletion
USA/WA-UW-22040718422/2022	1320	2	None	4421:4476	bigDeletion
Philippines/PH-PGC-113211/2022	1321	2	None	4443:4597	bigDeletion
USA/WA-CDC-UW22020916995/2022	1321	2	None	4443:4597	bigDeletion
USA/WA-CDC-UW22033058533/2022	1322	2	None	10166:10366	bigDeletion
USA/WA-CDC-UW22033009905/2022	1322	2	None	10166:10366	bigDeletion
USA/WA-UW-22041764119/2022	1323	2	None	4403:4576	bigDeletion
USA/WA-CDC-UW22032106679/2022	1323	2	None	4403:4576	bigDeletion
USA/WA-UW-22041919143/2022	1323	2	None	4403:4576	bigDeletion
USA/WA-PHL-017536/2022	1324	2	None	4387:4648	bigDeletion
USA/WA-UW-22040737686/2022	1325	3	None	4403:4448	bigDeletion
USA/WA-CDC-UW22022809747/2022	1325	3	None	4403:4448	bigDeletion
USA/WA-PHL-017596/2022	1325	3	None	4403:4448	bigDeletion
USA/WA-PHL-017752/2022	1326	2	None	4355:4648	bigDeletion
Guam/GU-H229282/2022	1327	2	None	9477:9555	bigDeletion
