strain	cluster	depth	ORF8_misStops	ORF8_deletions	ORF8_koType
USA/WA-PHL-008915/2021	253	2	None	27939:27980	bigDeletion
USA/WA-Curative-295977/2022	254	2	None	28259:28336	bigDeletion
USA/WA-CDC-UW22020926181/2022	255	2	None	27970:28087	bigDeletion
USA/WA-PHL-008012/2021	256	2	None	27873:27961	bigDeletion
Niger/CE_896/2022	256	2	None	27873:27961	bigDeletion
CentralAfricanRepublic/RCA-006/2022	256	2	None	27873:27961	bigDeletion
Belarus/BR-CRIE-7740894612/2022	257	2	None	27855:28081	bigDeletion
USA/WA-CDC-LC0560674/2022	258	2	None	28194:28722	bigDeletion
USA/WA-CDC-UW22010880901/2022	259	2	None	27870:27919	bigDeletion
USA/WA-CDC-UW22022331647/2022	260	2	None	28098:28197	bigDeletion
USA/WA-UW-21122995767/2021	261	2	None	27970:28040	bigDeletion
Liberia/NMIMR-LIB-865283/2021	262	2	None	27872:27961	bigDeletion
USA/WA-PHL-008833/2021	263	2	None	28055:28085	bigDeletion
USA/WA-CDC-UW22031143949/2022	264	2	None	27872:27938	bigDeletion
USA/WA-PHL-009113/2021	264	2	None	27872:27938	bigDeletion
USA/IL-C22WGS1634/2022	264	2	None	27872:27938	bigDeletion
USA/WA-CDC-UW22010597542/2022	265	2	None	28036:28084	bigDeletion
USA/WA-Curative-156627/2022	266	2	None	28259:28336	bigDeletion
USA/WA-Curative-223061/2022	266	2	None	28259:28336	bigDeletion
USA/WAUSAFSAM-S10039/2021	267	2	None	27889:27921	bigDeletion
USA/WA-USAFSAM-S11941/2022	267	2	None	27889:27921	bigDeletion
USA/WA-USAFSAM-S11444/2021	267	2	None	27889:27921	bigDeletion
USA/WA-USAFSAM-S12988/2022	267	2	None	27889:27921	bigDeletion
USA/WA-OHSU-15854/2022	267	2	None	27889:27921	bigDeletion
USA/WA-USAFSAM-S11276/2021	268	3	None	27889:28280	bigDeletion
USA/WA-USAFSAM-S12439/2022	268	3	None	27889:28280	bigDeletion
USA/WA-USAFSAM-S12728/2022	268	3	None	27889:28280	bigDeletion
USA/WA-USAFSAM-S11281/2021	268	3	None	27889:28280	bigDeletion
USA/WA-USAFSAM-S11279/2021	268	3	None	27889:28280	bigDeletion
USA/WA-USAFSAM-S11265/2021	268	3	None	27889:28280	bigDeletion
USA/WA-USAFSAM-S9949/2021	268	3	None	27889:28280	bigDeletion
USA/WA-USAFSAM-S11282/2021	268	3	None	27889:28280	bigDeletion
USA/WA-USAFSAM-S11442/2021	268	3	None	27889:28280	bigDeletion
USA/WA-CDC-LC0551533/2022	269	2	None	27959:28301	bigDeletion
USA/WA-UW-22010998156/2022	270	2	None	28026:28088	bigDeletion
Mexico/CMX-INER-IBT-1665/2022	270	2	None	28026:28088	bigDeletion
USA/WA-UW-22010797899/2022	271	2	None	27980:28011	bigDeletion
USA/WA-CDC-UW21123188183/2021	271	2	None	27980:28011	bigDeletion
USA/WA-UW-22010457328/2022	271	2	None	27980:28011	bigDeletion
USA/WA-PHL-009319/2021	272	2	None	27880:27945	bigDeletion
USA/WA-CDC-UW22021502357/2022	272	2	None	27880:27945	bigDeletion
USA/WA-PHL-009157/2021	272	2	None	27880:27945	bigDeletion
USA/AK-PHL19165/2022	273	2	None	27903:28007	bigDeletion
USA/WA-Curative-227793/2022	274	3	None	28259:28336	bigDeletion
USA/WA-Curative-241348/2022	274	3	None	28259:28336	bigDeletion
USA/WA-S16136/2022	275	3	None	27865:28239	bigDeletion
USA/WA-S16650/2022	275	3	None	27865:28239	bigDeletion
USA/WY-USAFSAM-S13551/2022	276	2	None	27885:27998	bigDeletion
USA/WA-CDC-ASC210757875/2022	277	2	None	27916:28215	bigDeletion
USA/WA-Curative-152816/2022	278	2	None	28259:28336	bigDeletion
USA/WA-CDC-UW21121934822/2021	279	2	None	27751:28082	bigDeletion
USA/WA-CDC-UW22031453758/2022	280	2	None	27872:27945	bigDeletion
USA/WA-Curative-320316/2022	281	2	None	28259:28337	bigDeletion
USA/WA-Curative-216501/2022	282	2	None	28259:28336	bigDeletion
USA/WA-CDC-UW21123157106/2021	283	2	None	27949:27984	bigDeletion
USA/WA-CDC-UW22011022227/2022	284	2	None	27947:27976	bigDeletion
USA/WA-UW-22010885942/2022	284	2	None	27947:27976	bigDeletion
USA/WA-CDC-UW21122943790/2021	284	2	None	27947:27976	bigDeletion
USA/WA-CDC-UW22010904914/2022	284	2	None	27947:27976	bigDeletion
USA/WA-CDC-UW21121486203/2021	284	2	None	27947:27976	bigDeletion
USA/WA-CDC-UW21121456731/2021	284	2	None	27947:27976	bigDeletion
USA/WA-CDC-UW21121872369/2021	284	2	None	27947:27976	bigDeletion
USA/WA-CDC-UW21121458280/2021	284	2	None	27947:27976	bigDeletion
USA/WA-CDC-UW22010857119/2022	284	2	None	27947:27976	bigDeletion
USA/WA-CDC-UW21122425126/2021	284	2	None	27947:27976	bigDeletion
USA/WA-CDC-UW22020971879/2022	284	2	None	27947:27976	bigDeletion
USA/WA-CDC-UW22032642576/2022	284	2	None	27947:27976	bigDeletion
USA/WA-CDC-UW21123138464/2021	285	2	None	27799:28088	bigDeletion
USA/WA-CDC-UW22010899290/2022	286	2	None	27916:27997	bigDeletion
USA/ME-HETL-J11563/2021	287	2	None	27999:28043	bigDeletion
USA/WA-CDC-UW22020930116/2022	288	2	None	28003:28084	bigDeletion
USA/WA-CDC-UW22010415670/2022	289	2	None	27933:27967	bigDeletion
USA/WA-CDC-UW22011000014/2022	289	2	None	27933:27967	bigDeletion
USA/WA-CDC-UW21122039065/2021	289	2	None	27933:27967	bigDeletion
USA/WA-CDC-UW21122166059/2021	290	2	None	27992:28033	bigDeletion
Nigeria/BCVL_GHRU_32998_S51/2022	291	2	None	27927:27980	bigDeletion
Mali/168092/2021	291	2	None	27927:27980	bigDeletion
USA/WA-CDC-UW21121452398/2021	291	2	None	27927:27980	bigDeletion
USA/SC-CDC-LC0449517/2021	292	2	None	28074:28482	bigDeletion
USA/WA-CDC-LC0451178/2021	292	2	None	28074:28482	bigDeletion
USA/WA-CDC-UW22020360467/2022	293	3	None	27841:28084	bigDeletion
USA/WA-CDC-UW22020376070/2022	293	3	None	27841:28084	bigDeletion
USA/WA-CDC-UW22020413558/2022	293	3	None	27841:28084	bigDeletion
USA/WA-USAFSAM-S11436/2021	294	2	None	27885:28282	bigDeletion
USA/WA-CDC-UW22010458650/2022	295	2	None	27902:28011	bigDeletion
USA/WA-UW-22020815459/2022	296	2	None	27933:28011	bigDeletion
USA/WA-CDC-UW22031058002/2022	297	2	None	27872:27945	bigDeletion
USA/WA-PHL-014935/2022	297	2	None	27872:27945	bigDeletion
USA/WA-CDC-UW22020245292/2022	298	2	None	27936:27967	bigDeletion
USA/WA-CDC-UW22010246915/2022	299	2	None	27882:27921	bigDeletion
USA/WA-CDC-UW22020937742/2022	300	3	None	27924:27961	bigDeletion
USA/WA-CDC-UW22020957107/2022	300	3	None	27924:27961	bigDeletion
USA/WA-Curative-202782/2022	301	2	None	28259:28336	bigDeletion
USA/WA-Curative-291486/2022	301	2	None	28259:28336	bigDeletion
USA/WA-Curative-263839/2022	301	2	None	28259:28336	bigDeletion
Austria/AGES-636780/2021	301	2	None	28259:28336	bigDeletion
Ireland/LS-NVRL-S21IRL00604207/2021	301	2	None	28259:28336	bigDeletion
USA/WA-USAFSAM-S13002/2022	301	2	None	28259:28336	bigDeletion
Austria/AGES-619892/2021	302	2	None	27872:28699	bigDeletion
Niger/CE-2569/2022	303	2	None	27872:28545	bigDeletion
Austria/AGES-165383/2021	304	2	None	27872:28085	bigDeletion
HongKong/HK-HKPU-12404/2021	304	2	None	27872:28085	bigDeletion
Mauritius/388156/2021	304	2	None	27872:28085	bigDeletion
Nigeria/GEL/09-21/0548/2021	304	2	None	27872:28085	bigDeletion
Iran/AN1130/2021	304	2	None	27872:28085	bigDeletion
Botswana/R72B90_BHP_AAC54160/2022	304	2	None	27872:28085	bigDeletion
Malawi/NHRL-0463/2022	304	2	None	27872:28085	bigDeletion
DRC/INRB-RDC-1012/2021	305	2	None	27872:28699	bigDeletion
Togo/NMIMR-TGS-938/2021	306	2	None	27872:28699	bigDeletion
Denmark/DCGC-291805/2021	307	2	None	27874:28104	bigDeletion
Congo/RC-439/2021	308	2	None	27872:28699	bigDeletion
Congo/FCRM-176-14828/2022	308	2	None	27872:28699	bigDeletion
DRC/INRB-RDC-720/2021	308	2	None	27872:28699	bigDeletion
Congo/RC-356/2021	308	2	None	27872:28699	bigDeletion
Luxembourg/LNS0737570/2021	309	2	None	28130:28246	bigDeletion
Moldova/G0062/2022	309	2	None	28130:28246	bigDeletion
Liechtenstein/FL-Risch-2231800425/2022	310	2	None	27872:28675	bigDeletion
USA/WA-CDC-UW21121698525/2021	311	2	None	27982:28033	bigDeletion
Togo/NMIMR-TGS-63/2022	312	2	None	27872:28429	bigDeletion
Botswana/R43B15_BHP_000842375/2021	312	2	None	27872:28429	bigDeletion
Togo/NMIMR-TGS-134-22/2022	313	2	None	27872:28699	bigDeletion
Armenia/IMB17-13/2022	314	2	None	27872:27923	bigDeletion
Congo/RC-399/2021	314	2	None	27872:27923	bigDeletion
DRC/INRB-RDC-791/2021	314	2	None	27872:27923	bigDeletion
USA/WA-USAFSAM-S11269/2022	315	2	None	27880:27956	bigDeletion
USA/WA-OHSU-15613/2021	315	2	None	27880:27956	bigDeletion
USA/WA-USAFSAM-S11270/2021	315	2	None	27880:27956	bigDeletion
Botswana/R59B57_BHP_AAC44136/2021	315	2	None	27880:27956	bigDeletion
Belgium/ULG-22181/2021	316	2	None	27872:28030	bigDeletion
Liechtenstein/FL-Risch-2241300613/2022	316	2	None	27872:28030	bigDeletion
Belgium/CHUNamur13954780/2022	316	2	None	27872:28030	bigDeletion
USA/WA-PHL-009295/2021	317	2	None	27857:28031	bigDeletion
USA/WA-CDC-UW22010805571/2022	318	2	None	27867:27947	bigDeletion
Iceland/DCGN-0008090/2021	318	2	None	27867:27947	bigDeletion
USA/WA-PHL-008918/2021	319	2	None	27922:27953	bigDeletion
Ireland/D-NVRL-M21IRL00740957/2021	319	2	None	27922:27953	bigDeletion
USA/TX-DSHS-13919/2021	319	2	None	27922:27953	bigDeletion
USA/WA-CDC-UW21121389804/2021	320	2	None	28020:28060	bigDeletion
USA/WA-CDC-UW21121254213/2021	320	2	None	28020:28060	bigDeletion
USA/MT-FYR-1319/2021	321	2	None	27872:28699	bigDeletion
USA/WA-CDC-UW22010226616/2022	322	2	None	27947:28042	bigDeletion
USA/WA-CDC-UW21121526338/2021	322	2	None	27947:28042	bigDeletion
USA/WA-UW-21122734473/2021	323	2	None	28190:28245	bigDeletion
USA/WA-CDC-UW21120843079/2021	324	2	None	28190:28249	bigDeletion
USA/WA-CDC-UW21120830087/2021	324	2	None	28190:28249	bigDeletion
USA/WA-CDC-UW21120882966/2021	324	2	None	28190:28249	bigDeletion
USA/WA-CDC-UW21120814978/2021	324	2	None	28190:28249	bigDeletion
USA/WA-CDC-UW21122081418/2021	325	3	None	28190:28249	bigDeletion
USA/WA-CDC-UW21120860066/2021	325	3	None	28190:28249	bigDeletion
USA/WA-CDC-UW22011319172/2022	325	3	None	28190:28249	bigDeletion
USA/WA-UW-21122271780/2021	325	3	None	28190:28249	bigDeletion
USA/WA-CDC-UW22011385891/2022	325	3	None	28190:28249	bigDeletion
USA/WA-CDC-UW21122068932/2021	326	2	None	28185:28249	bigDeletion
USA/WA-CDC-UW22022436495/2022	327	2	None	27872:27945	bigDeletion
USA/WA-Curative-151955/2022	328	2	None	28259:28336	bigDeletion
USA/WA-CDC-UW22012269368/2022	329	2	None	27862:28038	bigDeletion
USA/WA-PHL-008712/2021	330	2	None	27869:28104	bigDeletion
NewZealand/21MV3774/2021	331	2	None	27883:28410	bigDeletion
Zimbabwe/S_3039_B26/2021	331	2	None	27883:28410	bigDeletion
Liechtenstein/FL-Risch-2211202189/2021	331	2	None	27883:28410	bigDeletion
SouthAfrica/NHLS-UCT-LA-Z748/2021	332	2	None	28033:28090	bigDeletion
USA/WA-PHL-008786/2021	333	2	None	27928:27966	bigDeletion
USA/WA-Curative-232913/2022	334	3	None	28259:28336	bigDeletion
USA/WA-Curative-266080/2022	334	3	None	28259:28336	bigDeletion
USA/NJ-PHEL-V21031373-confirm/2021	335	2	None	28014:28104	bigDeletion
USA/DE-USAFSAM-S10172/2021	336	2	None	27885:28267	bigDeletion
USA/WA-Curative-241611/2022	337	2	None	28259:28336	bigDeletion
Austria/AGES-603566/2022	338	2	None	27872:28699	bigDeletion
USA/WA-PHL-008286/2021	339	2	None	27874:27919	bigDeletion
Canada/BC-BCCDC-311362/2021	339	2	None	27874:27919	bigDeletion
CaboVerde/43434/2021	340	2	None	28042:28080	bigDeletion
USA/WA-CDC-UW21121559388/2021	340	2	None	28042:28080	bigDeletion
USA/WA-Curative-138271/2022	341	2	None	28259:28336	bigDeletion
USA/WA-Curative-162796/2022	342	2	None	28259:28303	bigDeletion
NorthernMarianaIslands/MP-CDC-2-5546616/2022	342	2	None	28259:28303	bigDeletion
USA/WA-Curative-196363/2022	342	2	None	28259:28303	bigDeletion
USA/WA-Curative-191278/2022	342	2	None	28259:28303	bigDeletion
USA/WA-CDC-LC0445789/2021	343	2	None	27959:28121	bigDeletion
USA/OH-USAFSAM-S10355/2021	344	2	None	27889:28674	bigDeletion
USA/MS-USAFSAM-S11455/2022	345	2	None	27884:28674	bigDeletion
USA/WA-OHSU-15620/2021	346	2	None	27872:28002	bigDeletion
USA/WA-CDC-UW22010204553/2022	347	2	None	27907:27997	bigDeletion
USA/WA-Curative-123325/2022	348	2	None	28259:28336	bigDeletion
USA/WA-Curative-190912/2022	349	2	None	28259:28336	bigDeletion
USA/WA-USAFSAM-S13004/2022	350	2	None	27884:28313	bigDeletion
USA/WA-CDC-UW22020431269/2022	351	2	None	27872:27945	bigDeletion
USA/WA-CDC-UW22031319406/2022	352	2	None	27872:27945	bigDeletion
USA/WA-PHL-009942/2021	353	2	None	27878:27982	bigDeletion
USA/WA-CDC-LC0537641/2022	354	2	None	27414:27977	bigDeletion
USA/WA-CDC-UW22021696995/2022	355	4	None	27381:28204	bigDeletion
USA/WA-S18983/2022	355	4	None	27381:28204	bigDeletion
USA/WA-S18980/2022	355	4	None	27381:28204	bigDeletion
USA/WA-CDC-LC0520697/2022	356	2	None	27959:28210	bigDeletion
USA/WA-CDC-UW22013130197/2022	357	2	None	27869:27910	bigDeletion
USA/WA-CDC-UW21121341079/2021	358	2	None	27855:27897	bigDeletion
Guinea/LFHVG-G0493/2021	359	2	None	27872:28699	bigDeletion
Chad/TCH-016/2021	359	2	None	27872:28699	bigDeletion
USA/CA-CDPH-3000325592/2022	360	2	None	27916:28024	bigDeletion
USA/WA-PHL-008693/2021	361	2	None	27941:27997	bigDeletion
USA/WA-CDC-UW21122832992/2021	362	2	None	27962:28041	bigDeletion
USA/WA-PHL-009881/2021	363	2	None	27902:27987	bigDeletion
USA/TX-KVI132059/2021	364	2	None	27854:28081	bigDeletion
USA/TX-KVI132060/2021	364	2	None	27854:28081	bigDeletion
USA/WA-CDC-UW22010543437/2022	365	4	None	28011:28043	bigDeletion
USA/WA-CDC-UW21121485986/2021	365	4	None	28011:28043	bigDeletion
USA/WA-UW-21123040566/2021	365	4	None	28011:28043	bigDeletion
USA/WA-CDC-UW21121737558/2021	365	4	None	28011:28043	bigDeletion
USA/WA-CDC-UW21122012100/2021	366	2	None	27906:27946	bigDeletion
USA/WA-CDC-UW22012598308/2022	366	2	None	27906:27946	bigDeletion
USA/WA-CDC-UW21122174874/2021	366	2	None	27906:27946	bigDeletion
USA/WA-CDC-UW21122103657/2021	367	6	None	27947:28007	bigDeletion
USA/WA-CDC-UW22010548015/2022	367	6	None	27947:28007	bigDeletion
USA/WA-CDC-UW21121763221/2021	367	6	None	27947:28007	bigDeletion
USA/WA-CDC-UW21121762734/2021	367	6	None	27947:28007	bigDeletion
USA/WA-CDC-UW21121855235/2021	367	6	None	27947:28007	bigDeletion
USA/WA-CDC-UW21121746440/2021	367	6	None	27947:28007	bigDeletion
USA/WA-CDC-UW22010855110/2022	368	2	None	27894:27924	bigDeletion
USA/WA-CDC-UW21121738779/2021	368	2	None	27894:27924	bigDeletion
USA/TX-KVI132169/2021	368	2	None	27894:27924	bigDeletion
USA/WA-CDC-UW22010820900/2022	369	2	None	27958:27987	bigDeletion
USA/WA-CDC-UW21122051361/2021	369	2	None	27958:27987	bigDeletion
USA/WA-CDC-UW22010783741/2022	370	2	None	27892:27936	bigDeletion
USA/TX-KVI132186/2021	371	2	None	27863:27906	bigDeletion
USA/WA-CDC-UW21121001666/2021	371	2	None	27863:27906	bigDeletion
USA/WA-CDC-UW21122998387/2021	372	2	None	28044:28086	bigDeletion
USA/WA-CDC-UW21121931189/2021	373	2	None	27957:28012	bigDeletion
USA/WA-CDC-UW21121735155/2021	373	2	None	27957:28012	bigDeletion
USA/WA-CDC-UW21122854540/2021	373	2	None	27957:28012	bigDeletion
USA/WA-CDC-UW21121099827/2021	374	2	None	27884:27916	bigDeletion
USA/WA-CDC-UW22010750690/2022	375	2	None	27947:28005	bigDeletion
USA/WA-CDC-UW22010953851/2022	375	2	None	27947:28005	bigDeletion
USA/WA-CDC-UW22010994472/2022	375	2	None	27947:28005	bigDeletion
USA/WA-Curative-152354/2022	376	2	None	28259:28336	bigDeletion
USA/WA-USAFSAM-S13778/2022	376	2	None	28259:28336	bigDeletion
USA/WA-USAFSAM-S13000/2022	377	2	None	27886:28277	bigDeletion
USA/WA-UW-21122143053/2021	378	2	None	28161:28225	bigDeletion
USA/WA-UW-22020469781/2022	379	2	None	27956:28033	bigDeletion
USA/WA-CDC-UW21122406299/2021	380	2	None	28050:28084	bigDeletion
USA/WA-PHL-008396/2021	381	3	None	28067:28104	bigDeletion
USA/WA-PHL-008021/2021	381	3	None	28067:28104	bigDeletion
USA/WA-CDC-LC0451160/2021	381	3	None	28067:28104	bigDeletion
USA/WA-OHSU-15612/2021	381	3	None	28067:28104	bigDeletion
USA/WA-USAFSAM-S9950/2021	381	3	None	28067:28104	bigDeletion
USA/WA-USAFSAM-S11449/2021	381	3	None	28067:28104	bigDeletion
USA/WA-Curative-101505/2022	382	2	None	28259:28336	bigDeletion
USA/WA-USAFSAM-S11935/2022	383	2	None	27889:28254	bigDeletion
USA/WA-USAFSAM-S11936/2022	384	2	None	27930:28035	bigDeletion
USA/WA-CDC-UW22010494618/2022	384	2	None	27930:28035	bigDeletion
USA/WA-Curative-111913/2021	385	2	None	28160:28249	bigDeletion
USA/WA-Curative-116777/2021	386	2	None	28190:28249	bigDeletion
USA/WA-CDC-UW21120906301/2021	387	2	None	27958:27997	bigDeletion
USA/WA-CDC-UW22010744606/2022	387	2	None	27958:27997	bigDeletion
USA/WA-CDC-UW22010423107/2022	387	2	None	27958:27997	bigDeletion
USA/WA-CDC-UW22011001726/2022	387	2	None	27958:27997	bigDeletion
USA/WA-USAFSAM-S11274/2021	388	2	None	27927:27961	bigDeletion
USA/WA-PHL-009154/2021	388	2	None	27927:27961	bigDeletion
USA/WA-PHL-008685/2021	389	2	None	27981:28026	bigDeletion
USA/WA-PHL-008686/2021	389	2	None	27981:28026	bigDeletion
USA/WA-CDC-UW21123106348/2021	390	2	None	27972:28048	bigDeletion
USA/WA-UW-21123151270/2021	390	2	None	27972:28048	bigDeletion
USA/WA-CDC-UW21123087059/2021	391	2	None	27936:28082	bigDeletion
USA/WA-CDC-UW21123112881/2021	392	2	None	27879:27921	bigDeletion
USA/WA-CDC-UW21123112889/2021	392	2	None	27879:27921	bigDeletion
USA/WA-CDC-UW21123017355/2021	393	2	None	27947:28082	bigDeletion
USA/WA-CDC-UW21123161261/2021	394	3	None	27904:27949	bigDeletion
USA/WA-CDC-UW21122845366/2021	394	3	None	27904:27949	bigDeletion
USA/WA-CDC-UW21123033011/2021	394	3	None	27904:27949	bigDeletion
USA/WA-CDC-UW21121056243/2021	395	2	None	28038:28082	bigDeletion
USA/WA-CDC-UW22051606219/2022	396	3	None	27395:28246	bigDeletion
USA/WA-UW-22071180338/2022	396	3	None	27395:28246	bigDeletion
USA/WA-UW-22042593890/2022	396	3	None	27395:28246	bigDeletion
USA/WA-CDC-UW22032895288/2022	397	2	None	27384:28250	bigDeletion
USA/WA-CDC-LC0589637/2022	398	2	None	27624:28121	bigDeletion
USA/WA-UW-22080915657/2022	399	3	None	28156:28238	bigDeletion
USA/CT-CDC-LC0827435/2022	399	3	None	28156:28238	bigDeletion
USA/IN-CDC-LC0890375/2022	400	2	None	27776:28301	bigDeletion
USA/DE-DHSS-B1240955/2022	401	2	None	27354:28239	bigDeletion
USA/WA-CDC-LC0897142/2022	402	3	None	27959:28239	bigDeletion
USA/WA-CDC-UW22092134324/2022	402	3	None	27959:28239	bigDeletion
USA/WA-CDC-LC0916575/2022	402	3	None	27959:28239	bigDeletion
Malawi/NHRL-0401/2022	403	2	None	27872:27959	bigDeletion
USA/LA-PHL-LA-SARS2-00984/2022	404	2	None	27872:27945	bigDeletion
USA/OR-OSPHL06224/2022	405	2	None	27918:27958	bigDeletion
USA/WA-CDC-LC0839444/2022	406	2	None	27867:28245	bigDeletion
USA/AL-ADPH-ADPH_2277/2022	407	2	None	27889:27919	bigDeletion
USA/WA-CDC-UW22091210688/2022	408	5	None	28082:28214	bigDeletion
USA/WA-UW-22081852712/2022	408	5	None	28082:28214	bigDeletion
USA/WA-CDC-LC0778706/2022	408	5	None	28082:28214	bigDeletion
USA/WA-CDC-LC0771309/2022	408	5	None	28082:28214	bigDeletion
USA/WA-CDC-LC0735047/2022	408	5	None	28082:28214	bigDeletion
USA/WA-UW-22072710536/2022	408	5	None	28082:28214	bigDeletion
USA/WA-UW-22071146123/2022	408	5	None	28082:28214	bigDeletion
USA/WA-S21312/2022	408	5	None	28082:28214	bigDeletion
USA/WA-UW-22080800177/2022	408	5	None	28082:28214	bigDeletion
USA/WA-S21427/2022	408	5	None	28082:28214	bigDeletion
USA/WA-CDC-UW22071019933/2022	408	5	None	28082:28214	bigDeletion
USA/WA-CDC-UW22071056618/2022	408	5	None	28082:28214	bigDeletion
USA/OR-OSPHL07730/2022	409	2	None	27918:27963	bigDeletion
USA/OK-OKPHL0018661/2022	410	2	None	28058:28090	bigDeletion
USA/WA-CDC-UW22100457781/2022	411	6	None	28057:28118	bigDeletion
USA/WA-CDC-LC0765374/2022	411	6	None	28057:28118	bigDeletion
USA/WA-S22278/2022	411	6	None	28057:28118	bigDeletion
USA/WA-CDC-UW22062804595/2022	411	6	None	28057:28118	bigDeletion
USA/AL-CDC-STM-NXJS8MZXP/2022	411	6	None	28057:28118	bigDeletion
USA/WA-PHL-030934/2022	411	6	None	28057:28118	bigDeletion
USA/WA-CDC-UW22110819438/2022	411	6	None	28057:28118	bigDeletion
USA/WA-PHL-031035/2022	411	6	None	28057:28118	bigDeletion
USA/WA-PHL-031060/2022	411	6	None	28057:28118	bigDeletion
USA/WA-PHL-030693/2022	411	6	None	28057:28118	bigDeletion
USA/WA-PHL-030691/2022	411	6	None	28057:28118	bigDeletion
Ukraine/71090/2022	412	2	None	27918:27963	bigDeletion
Luxembourg/LNS9641625/2022	413	2	None	28081:28254	bigDeletion
USA/WA-Curative-568542/2022	414	2	None	28191:28258	bigDeletion
Ukraine/RLD-73009/2022	415	2	None	27918:27958	bigDeletion
USA/WA-CDC-UW22090241157/2022	416	3	None	27915:28057	bigDeletion
USA/WA-UW-22090126385/2022	416	3	None	27915:28057	bigDeletion
USA/WA-CDC-LC0866290/2022	416	3	None	27915:28057	bigDeletion
Ukraine/72365/2022	417	2	None	27918:27958	bigDeletion
USA/WA-CDC-LC0802568/2022	418	3	None	27999:28221	bigDeletion
USA/WA-UW-22072893481/2022	418	3	None	27999:28221	bigDeletion
USA/VT-CDCBI-CRSP_JPJVD3HYNWYEY6M4/2022	418	3	None	27999:28221	bigDeletion
USA/WA-CDC-UW22062262721/2022	418	3	None	27999:28221	bigDeletion
USA/WA-CDC-UW22062242201/2022	419	2	None	28099:28195	bigDeletion
Ukraine/72185/2022	420	2	None	27918:27958	bigDeletion
USA/WA-UW-22080487219/2022	421	2	None	28190:28249	bigDeletion
USA/OR-OSPHL07334/2022	422	2	None	27918:27963	bigDeletion
USA/TN-SPHL-3519/2022	423	2	None	27483:28169	bigDeletion
Reunion/ChuReu-722090413801/2021	424	2	None	28008:28218	bigDeletion
Spain/EX-BA_19590016/2022	425	2	None	27918:27958	bigDeletion
USA/WA-UW-22110384674/2022	426	2	None	27923:27976	bigDeletion
USA/WA-UW-22061253782/2022	427	2	None	28190:28249	bigDeletion
Luxembourg/LNS0002893/2022	427	2	None	28190:28249	bigDeletion
USA/WA-UW-22101098930/2022	428	2	None	27923:27976	bigDeletion
USA/WA-PHL-030639/2022	429	2	None	27936:27966	bigDeletion
Chile/CO-102604/2022	430	2	None	27977:28026	bigDeletion
USA/OR-OSPHL07158/2022	431	2	None	27918:27963	bigDeletion
Croatia/44052/2022	432	2	None	28204:28288	bigDeletion
USA/WA-UW-22072373112/2022	433	3	None	28002:28171	bigDeletion
USA/WA-UW-22072413347/2022	433	3	None	28002:28171	bigDeletion
Brazil/AM-IMTSP-CD34837/2022	434	2	None	27256:28021	bigDeletion
Egypt/CPHL-EGY22455/2022	435	2	None	27990:28088	bigDeletion
Uruguay/DLSP_3842/2022	436	2	None	28006:28088	bigDeletion
USA/WA-UW-22071111705/2022	437	2	None	27860:28187	bigDeletion
Panama/GMI-M267303/2022	438	2	None	28054:28103	bigDeletion
Liechtenstein/FL-Risch-20220827R13337/2022	439	2	None	28004:28150	bigDeletion
USA/WA-CDC-UW22081146390/2022	439	2	None	28004:28150	bigDeletion
Ghana/WACCBIP-GS4340/2022	440	2	None	27527:28088	bigDeletion
USA/MI-MDHHS-SC43848/2023	441	2	None	27982:28104	bigDeletion
Hungary/101011-UPL23-000713/2023	442	2	None	27880:28154	bigDeletion
USA/AR-UAMS-1016095092/2022	443	2	None	28036:28088	bigDeletion
USA/WA-UW-22112759436/2022	444	2	None	28160:28249	bigDeletion
USA/OR-OSPHL08006/2023	445	2	None	27918:27963	bigDeletion
USA/CT-YPL23-58/2022	446	2	None	27958:28088	bigDeletion
USA/OR-OSPHL08141/2023	447	2	None	27918:27963	bigDeletion
USA/WA-CDC-LC0945374/2022	448	2	None	28056:28157	bigDeletion
USA/LA-TUSOM-230215_S16/2023	449	2	None	28190:28228	bigDeletion
USA/WA-CDC-UW23011096836/2023	450	2	None	27948:28021	bigDeletion
USA/AK-ANMC-0225/2022	451	3	None	27918:27958	bigDeletion
USA/AK-ANMC-0016/2023	451	3	None	27918:27958	bigDeletion
Luxembourg/LNS3227885/2022	452	2	None	28076:28256	bigDeletion
USA/TN-SPHL-5123/2022	453	2	None	27725:28088	bigDeletion
USA/MS-UMMC-12755/2023	454	2	None	28011:28085	bigDeletion
Congo/FCRM-203-17837/2022	455	2	None	27872:27959	bigDeletion
USA/WA-UW-22112399296/2022	456	2	None	28197:28249	bigDeletion
Belize/GMI-9328782/2022	457	2	None	27870:28104	bigDeletion
USA/WA-CDC-UW22111786069/2022	458	3	None	28064:28096	bigDeletion
USA/WA-CDC-UW22112801341/2022	458	3	None	28064:28096	bigDeletion
USA/WA-CDC-UW22111407169/2022	458	3	None	28064:28096	bigDeletion
USA/WA-CDC-QDX47043331/2023	458	3	None	28064:28096	bigDeletion
USA/WA-CDC-LC0981729/2022	459	2	None	28064:28096	bigDeletion
USA/WA-CDC-LC0998748/2023	459	2	None	28064:28096	bigDeletion
USA/WA-UW-22111669512/2022	459	2	None	28064:28096	bigDeletion
USA/WA-UW-22110744547/2022	460	2	None	27923:27976	bigDeletion
