strain	cluster	depth	ORF8_misStops	ORF8_deletions	ORF8_koType
Slovenia/08-104273-MB/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Angola/KRISP-K010855/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Iran/Kerman-NIC-K1/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Oman/52110370/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
BosniaandHerzegovina/KCUS28523/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Hungary/UD-P542/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
BosniaandHerzegovina/VFS-UNSA-LMGFI108/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
India/JK-NCDC-3609343/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Portugal/PT6974/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
BosniaandHerzegovina/BM10602/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ethiopia/CERI-KRISP-K024781/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Armenia/IMB3-10/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Turkey/HSGM-GF2149/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
BosniaandHerzegovina/AGCOB4239/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/PA-CDC-STM-119/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Lithuania/LTU000_BM_4BM_2/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Slovenia/248886/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Slovenia/211396/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Singapore/218/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Indonesia/KS-NIHRD-WGS00915/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Iraq/KR-SEARCH-118890/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Russia/MOS-RII-MH16196S/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Slovenia/74030/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Russia/KOS-CRIE-L188M0685/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Oman/rega-OM-225/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Portugal/PT9659/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/VT-MASPHL-02727/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/VT-MASPHL-02383/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
BosniaandHerzegovina/KCUS27676/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ethiopia/11608/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0091079/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Austria/CeMM9495/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guatemala/ASI03001/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Liechtenstein/FL-Risch-2142208079/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Slovakia/UVZ_PL14_F2_8999/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Egypt/CCHE57357_Wave_3_A019/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Egypt/CCHE57357_Wave_3_A013/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Indonesia/JK-NIHRD-WGS02746/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Liberia/LIB-0220/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Liberia/LIB-0221/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
India/AP-CCMB-CIA4531/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
India/GJ-NCDC-NIV-INSACOG-GSEQ-1870/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
India/HR-IGIB-0607100193541/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Latvia/3315/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Madagascar/IPM-07907/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Madagascar/IPM-62034/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-E23LPNKIO7BU7MUB/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NV-CDC-QDX26116127/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-EABXHHCW32EUOHA5/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Indonesia/JK-NIHRD-MI2103066/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Germany/BW-RKI-I-179197/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Denmark/DCGC-70143/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Portugal/PT2844/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Portugal/PT3856/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
India/DL-NCDC-350981/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
CentralAfricanRepublic/24264/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Portugal/PT9419/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Denmark/DCGC-48267/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Pakistan/NIH-S8/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Pakistan/IS-SEARCH-108038/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Pakistan/KRISS0755/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Armenia/IMB3-2/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
SriLanka/NR29/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
BosniaandHerzegovina/VFS-UNSA-LMGFI031/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
BosniaandHerzegovina/VFS-UNSA-LMGFI030/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
BosniaandHerzegovina/VFS-UNSA-LMGFI024/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
SouthAfrica/NHLS-UCT-AM-9019/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Georgia/Tb-SNGS689/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Georgia/Tb-SNGS722/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/PA-CDC-QDX23804087/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NH-NHPHL-2103090228/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Nicaragua/MAN-75563/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
CostaRica/HNN-0390/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050583571/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050424947/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Denmark/DCGC-26000/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Paraguay/iics_11368/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Paraguay/iics_11846/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Oman/5211010/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Uzbekistan/415/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Uzbekistan/400/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/GA-CDC-FG-010983/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NM-NMDOH-2021095526/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Malta/MDxMDH383/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Monaco/CERBAHC-HTNG3AFX2-S17/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Monaco/CERBAHC-HTNG3AFX2-S63/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Spain/CL-COV03030/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Switzerland/GE-ETHZ-560172/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Morocco/FMP-287/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
England/PHEC-3M0B5MD6/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Spain/AN-CBA-02825/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Spain/AN-CBA-02819/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Iceland/11349/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Iceland/11351/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Serbia/Belgrade-2905431312/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Norway/3350/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Turkey/Ankara-1717_3169/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Singapore/141/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Gabon/13441/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Gabon/W0650/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Israel/SMC-7003249/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Slovenia/307387/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
CzechRepublic/NRL-4611/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
CzechRepublic/UKDD-KNL-2021-050140222/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Chile/AT-109152/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Chile/AT-112264/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
DRC/RDC-75/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
France/IDF-HMN-21042090245/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Belgium/rega-3945/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Belgium/UZA-UA-24912485/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
France/IDF-SLS762106005535/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Germany/SN-RKI-I-179898/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Malta/MDxMDH482/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Belgium/ULG-18149/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
India/KL-GENESCOV01837/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Bahrain/921104388/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Turkey/Ankara-1717_3155/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Bahrain/NPS-12/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ireland/D-NVRL-AIIDV1526/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Scotland/QEUH-1353F0B/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Chile/RM-3595/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
NorthMacedonia/42821/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
NorthMacedonia/4536/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
England/ALDP-106522E/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Switzerland/BE-ETHZ-4/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Finland/THL-202113983/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Finland/7625/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Italy/CAM-AMES-62-20/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Italy/CAM-TIGEM-IZSM-COLLI-11045/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Tunisia/S-1180/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Tunisia/18507/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Tunisia/Gafsa/S-0840/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000194/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Kenya/ILRI_KEMRI_01_89581/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Tunisia/19152/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Israel/CVL-17617/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ireland/DL-NVRL-M32IRL25305/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ireland/DL-NVRL-M32IRL91377/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ireland/D-NVRL-G21IRL76578/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ireland/WW-NVRL-M33IRL39910/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/IN-CDC-ASC210012406/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ghana/WACCBIP-TRA654/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S7060/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S7061/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S7241/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S7242/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S7898/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S7116/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
India/PB-IGIB-SBS1053862/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CO-CDPHE-2100400419/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CO-CDPHE-2100400420/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OR-OSPHL00343/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NH-CDC-2-3972478/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NH-NHPHL-2102180126/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NY-NYCPHL-003758/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Bhutan/RCDC0011-SV210149/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Canada/BC-BCCDC-106740/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Senegal/SN-THI-TIV-3821/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Singapore/339/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Romania/SV_SJU_30426/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OH-UHTL-2/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Netherlands/ZH-RIVM-35743/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Spain/AN-CBA-04895/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ireland/G-NVRL-e87IRL28272/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ireland/D-NVRL-e86IRL56556/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Peru/LIM-INS-738/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Peru/LIM-INS-739/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Peru/LIM-INS-173/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Ireland/D-NVRL-89IRL33757/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ireland/D-NVRL-21IRL82446/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ireland/D-NVRL-S21IRL00147569/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
India/RJ-IGIB-810202031766/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Kuwait/KU-12093/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Kuwait/KU-5834/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Kuwait/KU-5862/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Israel/CVL-4609/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
UnitedArabEmirates/BTC-4855/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jordan/AM-ALSR-5830/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Jordan/Biolab036/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Kuwait/KU-12005/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Kuwait/KU-11982/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Kuwait/KU-12024/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ethiopia/CERI-KRISP-K024739/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/DC-CDC-LC0017516/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Djibouti/NAMRU3_B85/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Djibouti/NAMRU3_F232/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Angola/KRISP-K009682/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Bahrain/341376129/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Canada/NS-NML-5167/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
UnitedArabEmirates/BTC-5138/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Philippines/PH-PGC-73210/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WI-MHDL-0641/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Philippines/PH-PGC-02812/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Philippines/PH-PGC-23841/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Philippines/PH-PGC-02826/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Philippines/PH-PGC-23839/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Philippines/PH-PGC-23848/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Philippines/PH-PGC-23859/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Philippines/PH-PGC-07210/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Philippines/PH-PGC-39155/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Philippines/PH-PGC-56873/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4611151/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4448982/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4356509/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4448389/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4356508/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4356405/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4356439/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4356510/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
NorthernMarianaIslands/MP-CDC-2-4392999/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4356427/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-STM-000070742/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4718217/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4651363/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4651378/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4651472/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4611160/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4611174/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4611172/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4718237/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4718218/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4718225/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4718117/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
NorthernMarianaIslands/MP-CDC-2-4813478/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4718128/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4651463/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4651383/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4651479/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4611091/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4611255/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4611269/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4651375/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4651357/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4651477/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4718215/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-4718131/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-5097646/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guam/GU-CDC-2-5097709/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Bulgaria/21BG-NC_001014_Run6/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Spain/NC-IBV-97011626/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Sweden/10070797/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Sweden/3919717364/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Bulgaria/21BG-EU_000086_Pl1/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Bulgaria/21BG-EU_000081_Pl1/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
NewZealand/21MV0024/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Japan/IC-0446/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Italy/CAM-TIGEM-IZSM-COLLI-20795/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Netherlands/UT-RIVM-11243/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Portugal/PT4832/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Luxembourg/LNS1863397/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Luxembourg/LNS6540691/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Portugal/PT3762/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/VA-DCLS-3194/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Angola/CERI-KRISP-K021763/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Angola/CERI-KRISP-K013575/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Luxembourg/LNS4586854/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Luxembourg/LNS0037210/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Luxembourg/LNS5847193/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/DE-DHSS-B1089406/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0056242/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Oman/rega-OM-223/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
India/DL-NCDC-400981/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Singapore/500/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Singapore/480/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-68047/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-69651/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
India/PB-164/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Canada/MB-NML-21615/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S6293/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041220702/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042090107/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/ND-NDDH-0464/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MD-IVY-ZZX9KWMH/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CO-CDPHE-2101556495/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/VA-DCLS-5890/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21080355990/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21072910619/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Rwanda/NRLNAT3055/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
France/BFC-HMN-22022100202/2022	1	29	27971-27973:CAA>TAA	None	earlyStop
Netherlands/DR-RIVM-60556/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Netherlands/DR-UMCG-MMB_2921/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Netherlands/DR-UMCG-MMB_2922/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ireland/KE-NVRL-e85IRL95832/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Sweden/21-234970/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/RI-RISHL-D03428/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Georgia/Tb-SNGS052/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Georgia/Tb-SNGS685/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Turkey/HSGM-8955/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Bulgaria/21BG-NC_003562_R14/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Bulgaria/21BG-NC_002405_R10/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Bulgaria/21BG-EU_003651_Pl31/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Beijing/BJCDC-073/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Beijing/BJCDC-074/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OH-CDC-QDX26532395/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/ID-BVAMC-739567/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/GA-CDC-ASC210112374/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Barbados/BRB50400/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/FL-CDC-ASC210016418/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NH-CDC-QDX23180977/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/VA-DCLS-4052/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-66402/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/IN-INSPHL-02636/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AK-PHL8596/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S6312/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/GA-CDC-STM-000072079/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/GA-CDC-STM-000030578/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/GA-CDC-FG-019654/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AL-Mobile-SL-21070860009/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AL-Mobile-SL-21051760009/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MA-CDC-STM-000053071/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/IA-SHL-1749837/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Curative-063969/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050448723/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042826170/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guatemala/16277/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NM-NCGR-121633_PBvcfC/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
