strain	cluster	depth	ORF1b_misStops	ORF1b_deletions	ORF1b_koType
USA/WA-S7695/2021	1876	2	None	19321:19395	bigDeletion
USA/WA-S6749/2021	1876	2	None	19321:19395	bigDeletion
USA/WA-S6764/2021	1876	2	None	19321:19395	bigDeletion
USA/WA-S8069/2021	1876	2	None	19321:19395	bigDeletion
USA/WA-S8063/2021	1877	2	None	19292:19378	bigDeletion
USA/WA-S8385/2021	1878	2	None	19360:19551	bigDeletion
USA/WA-UW-21041753790/2021	1879	2	None	21163:21366	bigDeletion
USA/WA-UW-68467/2021	1880	2	None	19292:19364	bigDeletion
USA/WA-UW-21041969895/2021	1881	2	None	21438:21543	bigDeletion
USA/WA-UW-2021040646646/2021	1882	2	None	19292:19391	bigDeletion
USA/WA-UW-2021041594882/2021	1883	2	None	19292:19493	bigDeletion
USA/WA-S6578/2021	1884	2	None	19290:19551	bigDeletion
Colombia/ANT-CWOHC-VG-SEC00855W/2021	1885	2	None	19275:19570	bigDeletion
Colombia/ANT-CWOHC-VG-SEC00427K/2021	1885	2	None	19275:19570	bigDeletion
Mexico/GRO-InDRE_F48G_S568/2021	1886	2	None	13380:13606	bigDeletion
USA/WA-S5184/2021	1887	2	None	19290:19551	bigDeletion
Senegal/6999094/2021	1888	2	None	19293:19551	bigDeletion
Italy/SIC_CQRC_21084946/2021	1888	2	None	19293:19551	bigDeletion
Italy/CAM-TIGEM-IZSM-COLLI-23392/2021	1889	2	None	14742:14840	bigDeletion
USA/WA-S8494/2021	1890	2	None	19417:19494	bigDeletion
USA/WA-S8492/2021	1891	2	None	19312:19362	bigDeletion
USA/WA-S8487/2021	1891	2	None	19312:19362	bigDeletion
USA/WA-CDC-UW21061062784/2021	1892	2	None	21326:21366	bigDeletion
USA/WA-Curative-072800/2021	1893	2	None	19292:19551	bigDeletion
USA/UT-UPHL-210624096745/2021	1894	2	None	19324:19539	bigDeletion
USA/WA-CDC-FG-026748/2021	1895	2	None	18867:18921	bigDeletion
USA/NM-NMDOH-2021125214/2021	1896	2	None	19275:19455	bigDeletion
USA/ND-NDDH-02263/2021	1897	2	None	19275:19570	bigDeletion
USA/NM-NMDOH-2021126191/2021	1898	2	None	19275:19570	bigDeletion
USA/CO-CDPHE-2101346490/2021	1899	2	None	19275:19570	bigDeletion
USA/HI-CDC-QDX26075558/2021	1900	2	None	16186:16259	bigDeletion
USA/WA-S9547/2021	1901	2	None	19386:19454	bigDeletion
USA/WA-S8102/2021	1902	2	None	19292:19351	bigDeletion
USA/UT-UPHL-210626464896/2021	1903	2	None	13393:13536	bigDeletion
USA/WA-UW-21042795408/2021	1904	2	None	20027:20178	bigDeletion
USA/AZ-TG954652/2021	1905	2	None	17761:17899	bigDeletion
USA/AZ-TG1093356/2021	1906	2	None	19419:19496	bigDeletion
USA/CA-CDC-QDX24476232/2021	1907	2	None	20231:20496	bigDeletion
USA/WA-UW-21041557279/2021	1908	2	None	13556:13606	bigDeletion
USA/WA-UW-21042889650/2021	1909	2	None	19292:19551	bigDeletion
USA/WA-UW-2021040542833/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-2021041070018/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-68008/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-69297/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-2021040529687/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6301/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6320/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S9158/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5643/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5642/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-67833/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-2021041365165/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6124/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6100/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6227/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6010/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6323/2021	1910	3	None	19394:19428	bigDeletion
USA/AL-Mobile-SL-21051760004/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-CDC-UW21050316269/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6788/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S9739/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-21042847082/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S8480/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6193/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S8251/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6551/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-PROV-1017/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-PROV-1314/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6550/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-21042837688/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-68527/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S8277/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6511/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S7630/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S7983/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6343/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-21042782470/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6921/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-21042825576/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6331/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S8149/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5886/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S7149/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6387/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6228/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-PROV-1280/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5835/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5831/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-68486/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5800/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S7387/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S8103/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6552/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5913/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-2021040838013/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-2021040983147/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-68543/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-CDC-UW21042689838/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5909/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S9080/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-2021040532986/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6345/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6888/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-2021040889124/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-21042656437/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S7961/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-PROV-1300/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6561/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-Altius-ALTCOV-UYMSLU72EOQKAZFL/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6207/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-2021041477293/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6321/2021	1910	3	None	19394:19428	bigDeletion
USA/SD-SDPHL-0138/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5756/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5911/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-21042878647/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-2021040635147/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S7571/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-68546/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-2021040932379/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6535/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5837/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6562/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S7032/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5902/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-2021033009860/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6778/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6725/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6118/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5904/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6953/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S6957/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5990/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5848/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-S5986/2021	1910	3	None	19394:19428	bigDeletion
USA/WA-UW-2021040204226/2021	1911	2	None	17862:17976	bigDeletion
USA/WA-CDC-UW21051419713/2021	1912	2	None	13393:13477	bigDeletion
USA/WA-CDC-UW21042728618/2021	1913	2	None	19292:19551	bigDeletion
USA/WA-S5538/2021	1914	2	None	19290:19551	bigDeletion
USA/WA-S8301/2021	1915	2	None	19419:19459	bigDeletion
USA/WA-CDC-UW21051100629/2021	1916	2	None	19292:19551	bigDeletion
USA/WA-PROV-1289/2021	1917	2	None	19292:19416	bigDeletion
USA/WA-S8160/2021	1917	2	None	19292:19416	bigDeletion
USA/WA-CDC-UW21050479800/2021	1918	2	None	19297:19362	bigDeletion
USA/WA-S8596/2021	1919	2	None	19515:19551	bigDeletion
USA/WA-S9067/2021	1920	2	None	19357:19387	bigDeletion
USA/WA-S6952/2021	1920	2	None	19357:19387	bigDeletion
USA/WA-S6349/2021	1921	2	None	19290:19557	bigDeletion
USA/WA-PROV-1319/2021	1922	2	None	19278:19570	bigDeletion
USA/WA-PROV-1301/2021	1922	2	None	19278:19570	bigDeletion
USA/WA-UW-21042814780/2021	1923	2	None	19290:19551	bigDeletion
USA/WA-S7989/2021	1924	2	None	19292:19551	bigDeletion
USA/WA-S7474/2021	1925	2	None	19292:19551	bigDeletion
USA/WA-UW-21042653102/2021	1926	2	None	19290:19551	bigDeletion
USA/WA-S8157/2021	1927	2	None	19292:19501	bigDeletion
USA/WA-UW-67386/2021	1928	3	None	19290:19350	bigDeletion
USA/WA-UW-2021040604841/2021	1928	3	None	19290:19350	bigDeletion
USA/WA-CDC-UW21050577704/2021	1929	2	None	19297:19551	bigDeletion
USA/WA-S6940/2021	1930	3	None	19292:19551	bigDeletion
USA/WA-S6930/2021	1930	3	None	19292:19551	bigDeletion
USA/WA-UW-21050525842/2021	1931	2	None	19451:19528	bigDeletion
USA/WA-UW-2021040728663/2021	1932	2	None	14921:15017	bigDeletion
USA/WA-UW-21042947859/2021	1933	2	None	19292:19558	bigDeletion
USA/WA-S6147/2021	1934	2	None	19296:19371	bigDeletion
USA/WA-S6145/2021	1934	2	None	19296:19371	bigDeletion
USA/WA-CDC-UW21050144588/2021	1935	2	None	19360:19551	bigDeletion
USA/WA-UW-21050196356/2021	1935	2	None	19360:19551	bigDeletion
USA/WA-UW-2021040578174/2021	1936	2	None	19292:19585	bigDeletion
USA/NV-CDC-ASC210065064/2021	1937	2	None	21253:21285	bigDeletion
USA/WA-UW-21050326815/2021	1938	2	None	19292:19557	bigDeletion
USA/WA-CDC-UW21042774448/2021	1939	2	None	19347:19551	bigDeletion
USA/WA-UW-21042862271/2021	1939	2	None	19347:19551	bigDeletion
USA/WA-S8865/2021	1940	2	None	19342:19551	bigDeletion
USA/WA-S8858/2021	1940	2	None	19342:19551	bigDeletion
USA/WA-S9160/2021	1940	2	None	19342:19551	bigDeletion
USA/WA-S8840/2021	1941	2	None	19292:19551	bigDeletion
USA/WA-UW-21050533943/2021	1941	2	None	19292:19551	bigDeletion
USA/WA-UW-21050736330/2021	1942	2	None	17757:17793	bigDeletion
USA/WA-S8096/2021	1943	2	None	19445:19503	bigDeletion
USA/WA-CDC-UW21051807371/2021	1943	2	None	19445:19503	bigDeletion
USA/WA-Curative-012065/2021	1944	2	None	19292:19362	bigDeletion
USA/WA-S7948/2021	1944	2	None	19292:19362	bigDeletion
USA/WA-PHL-000868/2021	1945	2	None	16221:16349	bigDeletion
USA/WA-UW-67976/2021	1946	2	None	19292:19551	bigDeletion
USA/WA-S8205/2021	1947	2	None	19292:19387	bigDeletion
USA/WA-Altius-ALTCOV-KH6NES77YMSETXCS/2021	1948	2	None	13510:13584	bigDeletion
USA/WA-S7020/2021	1949	2	None	19292:19551	bigDeletion
USA/WA-S7016/2021	1949	2	None	19292:19551	bigDeletion
USA/WA-S7022/2021	1949	2	None	19292:19551	bigDeletion
USA/WA-S7023/2021	1949	2	None	19292:19551	bigDeletion
USA/WA-S6200/2021	1950	2	None	19290:19557	bigDeletion
USA/WA-S9466/2021	1951	2	None	19342:19373	bigDeletion
USA/WA-CDC-UW21051790252/2021	1952	2	None	19376:19456	bigDeletion
USA/WA-S8214/2021	1953	2	None	19292:19551	bigDeletion
USA/WA-Altius-ALTCOV-P3KWAXMPBR272PBG/2021	1954	2	None	13497:13533	bigDeletion
USA/WA-CDC-QDX25930985/2021	1955	2	None	21427:21682	bigDeletion
USA/WA-UW-2021041036058/2021	1956	2	None	19294:19456	bigDeletion
USA/WA-S6977/2021	1957	2	None	19290:19552	bigDeletion
USA/WA-S6110/2021	1958	2	None	19290:19558	bigDeletion
USA/WA-UW-2021040755250/2021	1959	2	None	19415:19454	bigDeletion
USA/WA-UW-2021040714210/2021	1959	2	None	19415:19454	bigDeletion
USA/WA-UW-21042647685/2021	1959	2	None	19415:19454	bigDeletion
USA/WA-UW-21042376092/2021	1959	2	None	19415:19454	bigDeletion
USA/WA-UW-69269/2021	1960	2	None	19292:19551	bigDeletion
USA/WA-S6251/2021	1960	2	None	19292:19551	bigDeletion
USA/WA-S5864/2021	1960	2	None	19292:19551	bigDeletion
USA/WA-CDC-LC0059688/2021	1961	2	None	14619:15634	bigDeletion
USA/WA-UW-2021041015314/2021	1962	2	None	21328:21364	bigDeletion
USA/WA-S5959/2021	1963	2	None	19290:19551	bigDeletion
USA/WA-S6017/2021	1963	2	None	19290:19551	bigDeletion
USA/WA-S6317/2021	1964	2	None	19290:19551	bigDeletion
USA/WA-UW-2021040994429/2021	1965	2	None	16596:16743	bigDeletion
USA/WA-UW-21042074048/2021	1965	2	None	16596:16743	bigDeletion
USA/WA-S5963/2021	1966	2	None	19317:19423	bigDeletion
USA/WA-UW-68493/2021	1966	2	None	19317:19423	bigDeletion
USA/WA-UW-67371/2021	1966	2	None	19317:19423	bigDeletion
USA/WA-UW-68491/2021	1966	2	None	19317:19423	bigDeletion
USA/WA-S6903/2021	1967	2	None	19290:19551	bigDeletion
USA/WA-S6902/2021	1967	2	None	19290:19551	bigDeletion
USA/WA-S7018/2021	1968	2	None	19292:19551	bigDeletion
USA/WA-S6073/2021	1969	2	None	19438:19501	bigDeletion
USA/WA-S6072/2021	1969	2	None	19438:19501	bigDeletion
USA/WA-UW-21043018539/2021	1969	2	None	19438:19501	bigDeletion
USA/WA-CDC-UW21050480477/2021	1970	2	None	19495:19551	bigDeletion
USA/WA-S8412/2021	1971	2	None	19292:19373	bigDeletion
USA/WA-CDC-UW21052041087/2021	1972	2	None	19292:19551	bigDeletion
USA/WA-UW-21051295318/2021	1973	2	None	19292:19387	bigDeletion
USA/WA-S8468/2021	1973	2	None	19292:19387	bigDeletion
USA/WA-CDC-UW21050306920/2021	1974	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21050118649/2021	1975	2	None	19292:19551	bigDeletion
USA/WA-S6164/2021	1976	2	None	19290:19557	bigDeletion
USA/WA-UW-2021040550440/2021	1976	2	None	19290:19557	bigDeletion
USA/WA-S7048/2021	1977	2	None	19292:19551	bigDeletion
USA/WA-UW-21042429053/2021	1978	2	None	19463:19551	bigDeletion
USA/WA-UW-21042314006/2021	1978	2	None	19463:19551	bigDeletion
USA/WA-S6524/2021	1978	2	None	19463:19551	bigDeletion
USA/WA-S6530/2021	1978	2	None	19463:19551	bigDeletion
USA/WA-UW-21041747098/2021	1979	2	None	13528:13561	bigDeletion
USA/WA-UW-21042009346/2021	1980	2	None	13521:13580	bigDeletion
USA/WA-UW-21042272023/2021	1981	2	None	13501:13553	bigDeletion
USA/WA-UW-2021040306701/2021	1982	2	None	13556:13606	bigDeletion
USA/WA-UW-21042055973/2021	1983	2	None	21216:21439	bigDeletion
USA/WA-UW-21043070080/2021	1984	2	None	21448:21551	bigDeletion
USA/WA-S10369/2021	1985	2	None	19292:19551	bigDeletion
USA/WA-UW-21042354355/2021	1986	3	None	19463:19503	bigDeletion
USA/WA-S7822/2021	1986	3	None	19463:19503	bigDeletion
USA/WA-S9098/2021	1986	3	None	19463:19503	bigDeletion
USA/WA-S7477/2021	1986	3	None	19463:19503	bigDeletion
USA/WA-UW-21042321485/2021	1986	3	None	19463:19503	bigDeletion
USA/WA-S8049/2021	1986	3	None	19463:19503	bigDeletion
USA/WA-S8050/2021	1986	3	None	19463:19503	bigDeletion
USA/WA-S7763/2021	1987	2	None	19292:19429	bigDeletion
USA/WA-CDC-UW21050680258/2021	1988	2	None	19316:19364	bigDeletion
USA/WA-CDC-UW21051263694/2021	1988	2	None	19316:19364	bigDeletion
USA/WA-S7305/2021	1989	2	None	19396:19437	bigDeletion
USA/WA-UW-21042620680/2021	1989	2	None	19396:19437	bigDeletion
USA/WA-UW-21042226035/2021	1989	2	None	19396:19437	bigDeletion
USA/WA-S7246/2021	1989	2	None	19396:19437	bigDeletion
USA/WA-S7245/2021	1989	2	None	19396:19437	bigDeletion
USA/WA-S7678/2021	1989	2	None	19396:19437	bigDeletion
USA/WA-S7681/2021	1989	2	None	19396:19437	bigDeletion
USA/WA-CDC-UW21050341414/2021	1990	2	None	19372:19460	bigDeletion
USA/WA-CDC-UW21052223296/2021	1991	2	None	19292:19454	bigDeletion
USA/WA-CDC-UW21052402575/2021	1992	2	None	13438:13492	bigDeletion
USA/WA-UW-21051670537/2021	1993	2	None	19390:19551	bigDeletion
USA/WA-CDC-UW21050607198/2021	1993	2	None	19390:19551	bigDeletion
USA/WA-S8449/2021	1994	2	None	19292:19340	bigDeletion
USA/WA-S9041/2021	1994	2	None	19292:19340	bigDeletion
USA/WA-UW-67379/2021	1995	3	None	19451:19551	bigDeletion
USA/WA-UW-21042894431/2021	1995	3	None	19451:19551	bigDeletion
USA/WA-UW-21042698791/2021	1995	3	None	19451:19551	bigDeletion
USA/WA-UW-21042405242/2021	1995	3	None	19451:19551	bigDeletion
USA/WA-CDC-UW21051708795/2021	1996	2	None	21206:21317	bigDeletion
USA/WA-CDC-UW21042790869/2021	1996	2	None	21206:21317	bigDeletion
USA/WA-UW-21042337782/2021	1996	2	None	21206:21317	bigDeletion
USA/WA-UW-21050404155/2021	1997	2	None	19928:20207	bigDeletion
USA/WA-CDC-UW21050671425/2021	1998	2	None	19290:19584	bigDeletion
USA/WA-UW-21050613232/2021	1999	2	None	20248:20278	bigDeletion
USA/WA-UW-21051315868/2021	2000	2	None	17842:17904	bigDeletion
USA/WA-CDC-UW21050398926/2021	2001	2	None	21240:21308	bigDeletion
USA/WA-CDC-UW21042788867/2021	2001	2	None	21240:21308	bigDeletion
USA/WA-UW-66424/2021	2002	2	None	19292:19556	bigDeletion
USA/WA-CDC-UW21050394525/2021	2003	2	None	19292:19435	bigDeletion
USA/WA-S9032/2021	2004	2	None	19292:19551	bigDeletion
USA/OR-OHSU-212280773/2021	2005	2	None	19297:19551	bigDeletion
USA/WA-CDC-UW21051254102/2021	2006	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21051231988/2021	2006	2	None	19292:19551	bigDeletion
USA/WA-Altius-ALTCOV-OK7AY7TYT5TEONUI/2021	2007	2	None	13455:13506	bigDeletion
USA/WA-UW-21050132106/2021	2008	2	None	19292:19551	bigDeletion
USA/WA-UW-2021040558474/2021	2009	3	None	21438:21563	bigDeletion
USA/WA-UW-21042446857/2021	2009	3	None	21438:21563	bigDeletion
USA/WA-UW-21050114968/2021	2010	2	None	20250:20367	bigDeletion
USA/WA-CDC-UW21043080080/2021	2011	2	None	20281:20434	bigDeletion
USA/WA-UW-21042160443/2021	2012	2	None	21459:21528	bigDeletion
USA/WA-UW-21042116662/2021	2012	2	None	21459:21528	bigDeletion
USA/WA-UW-21042192307/2021	2013	2	None	21459:21493	bigDeletion
USA/WA-UW-21042157988/2021	2014	2	None	20252:20349	bigDeletion
USA/WA-UW-21042175985/2021	2015	2	None	21448:21517	bigDeletion
USA/WA-UW-21042102540/2021	2016	2	None	17810:17871	bigDeletion
USA/WA-UW-21042116425/2021	2017	2	None	17838:17892	bigDeletion
USA/WA-UW-21042190751/2021	2018	2	None	13486:13600	bigDeletion
USA/WA-UW-21042129951/2021	2019	2	None	20252:20304	bigDeletion
USA/WA-UW-21042117233/2021	2019	2	None	20252:20304	bigDeletion
USA/WA-UW-21042191368/2021	2020	2	None	21476:21543	bigDeletion
USA/WA-CDC-UW21053157431/2021	2021	2	None	21467:21499	bigDeletion
USA/WA-CDC-UW21051752169/2021	2022	2	None	19285:19442	bigDeletion
USA/WA-CDC-UW21050495584/2021	2023	2	None	20248:20291	bigDeletion
USA/WA-UW-21042259669/2021	2023	2	None	20248:20291	bigDeletion
USA/WA-CDC-UW21051740855/2021	2024	2	None	19289:19566	bigDeletion
USA/WA-UW-21071946026/2021	2025	2	None	20305:20455	bigDeletion
USA/WA-UW-21051639602/2021	2026	2	None	19290:19585	bigDeletion
USA/WA-CDC-UW21051796352/2021	2027	2	None	19396:19460	bigDeletion
USA/WA-CDC-UW21052024845/2021	2028	2	None	20235:20347	bigDeletion
USA/WA-Altius-ALTCOV-M5XSXE6YPVY3IICH/2021	2029	2	None	13478:13606	bigDeletion
USA/WA-CDC-UW21050543542/2021	2030	2	None	19292:19558	bigDeletion
USA/WA-CDC-UW21051786157/2021	2031	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21050623201/2021	2031	2	None	19292:19551	bigDeletion
USA/WA-UW-21052905555/2021	2032	2	None	19292:19551	bigDeletion
USA/WA-UW-21052779659/2021	2032	2	None	19292:19551	bigDeletion
USA/WA-UW-21052974047/2021	2032	2	None	19292:19551	bigDeletion
USA/WA-S9467/2021	2033	2	None	19292:19551	bigDeletion
USA/WA-S8664/2021	2034	2	None	19382:19551	bigDeletion
USA/WA-S8661/2021	2034	2	None	19382:19551	bigDeletion
USA/WA-PHL-001067/2021	2035	2	None	21164:21324	bigDeletion
USA/WA-UW-21041972538/2021	2036	2	None	21275:21311	bigDeletion
USA/WA-CDC-LC0053098/2021	2037	2	None	14619:15634	bigDeletion
USA/WA-OHSU-212010075/2021	2038	2	None	19297:19551	bigDeletion
USA/WA-OHSU-212070150/2021	2038	2	None	19297:19551	bigDeletion
USA/WA-OHSU-212300795/2021	2038	2	None	19297:19551	bigDeletion
USA/OR-OHSU-212110429/2021	2038	2	None	19297:19551	bigDeletion
USA/WA-S8255/2021	2039	2	None	19377:19493	bigDeletion
USA/WA-CDC-UW21050351372/2021	2039	2	None	19377:19493	bigDeletion
USA/WA-CDC-UW21050376712/2021	2039	2	None	19377:19493	bigDeletion
USA/WA-CDC-UW21050141798/2021	2039	2	None	19377:19493	bigDeletion
USA/WA-CDC-UW21042769298/2021	2040	2	None	19330:19531	bigDeletion
USA/WA-S7597/2021	2040	2	None	19330:19531	bigDeletion
USA/WA-S11530/2021	2040	2	None	19330:19531	bigDeletion
USA/WA-UW-21050551032/2021	2041	2	None	19291:19388	bigDeletion
USA/WA-UW-21042790054/2021	2042	2	None	19292:19551	bigDeletion
USA/WA-S5853/2021	2043	2	None	19292:19551	bigDeletion
USA/WA-PROV-1315/2021	2044	2	None	19275:19570	bigDeletion
USA/WA-UW-21042640971/2021	2045	2	None	19292:19557	bigDeletion
USA/WA-UW-21042732547/2021	2046	2	None	19419:19454	bigDeletion
USA/WA-S9026/2021	2046	2	None	19419:19454	bigDeletion
USA/WA-S10378/2021	2046	2	None	19419:19454	bigDeletion
USA/WA-S8410/2021	2046	2	None	19419:19454	bigDeletion
USA/WA-S8987/2021	2046	2	None	19419:19454	bigDeletion
USA/WA-S8988/2021	2046	2	None	19419:19454	bigDeletion
USA/WA-CDC-UW21051830638/2021	2047	2	None	19290:19558	bigDeletion
USA/WA-UW-21042684349/2021	2048	2	None	19503:19546	bigDeletion
USA/WA-UW-21050573882/2021	2048	2	None	19503:19546	bigDeletion
USA/WA-UW-21042466908/2021	2048	2	None	19503:19546	bigDeletion
USA/WA-UW-21042767351/2021	2048	2	None	19503:19546	bigDeletion
USA/WA-UW-21050550073/2021	2048	2	None	19503:19546	bigDeletion
USA/WA-UW-21042673577/2021	2048	2	None	19503:19546	bigDeletion
USA/WA-CDC-UW21042695351/2021	2048	2	None	19503:19546	bigDeletion
USA/WA-S8115/2021	2048	2	None	19503:19546	bigDeletion
USA/WA-S6873/2021	2048	2	None	19503:19546	bigDeletion
USA/WA-S7615/2021	2049	2	None	19352:19392	bigDeletion
USA/WA-UW-21042917219/2021	2049	2	None	19352:19392	bigDeletion
USA/WA-S7292/2021	2049	2	None	19352:19392	bigDeletion
USA/WA-S7959/2021	2049	2	None	19352:19392	bigDeletion
USA/WA-CDC-UW21050604226/2021	2049	2	None	19352:19392	bigDeletion
USA/WA-UW-21042842344/2021	2049	2	None	19352:19392	bigDeletion
USA/WA-S7451/2021	2049	2	None	19352:19392	bigDeletion
USA/WA-S8823/2021	2049	2	None	19352:19392	bigDeletion
USA/WA-S8232/2021	2049	2	None	19352:19392	bigDeletion
USA/WA-CDC-UW21050383400/2021	2049	2	None	19352:19392	bigDeletion
USA/WA-UW-21042637279/2021	2050	2	None	19323:19387	bigDeletion
USA/WA-CDC-UW21052500751/2021	2051	2	None	13391:13606	bigDeletion
USA/WA-S9033/2021	2052	2	None	19304:19445	bigDeletion
USA/WA-CDC-UW21050614250/2021	2053	2	None	19451:19493	bigDeletion
USA/WA-CDC-UW21052241184/2021	2053	2	None	19451:19493	bigDeletion
USA/WA-CDC-UW21051328050/2021	2053	2	None	19451:19493	bigDeletion
USA/WA-CDC-UW21050603439/2021	2053	2	None	19451:19493	bigDeletion
USA/WA-CDC-UW21051214804/2021	2054	2	None	19497:19551	bigDeletion
USA/WA-CDC-UW21051760731/2021	2055	4	None	19297:19551	bigDeletion
USA/WA-UW-68556/2021	2055	4	None	19297:19551	bigDeletion
USA/WA-UW-21042207516/2021	2055	4	None	19297:19551	bigDeletion
USA/WA-UW-2021041389796/2021	2055	4	None	19297:19551	bigDeletion
USA/WA-UW-2021041071568/2021	2055	4	None	19297:19551	bigDeletion
USA/WA-S8054/2021	2055	4	None	19297:19551	bigDeletion
USA/WA-OHSU-212310395/2021	2055	4	None	19297:19551	bigDeletion
USA/WA-CDC-UW21051264509/2021	2055	4	None	19297:19551	bigDeletion
USA/WA-UW-68500/2021	2056	2	None	19292:19551	bigDeletion
